,term,entity_id,text_1,text_2,text_3,text_4,text_5
96,native,300250588,Rattus norvegicus (species),"['brown rat (species)', 'brown rats (species)', 'common rats (species)', 'Norway rats (species)', 'Norwegian rats (species)', 'sewer rats (species)', 'wharf rats (species)', 'Hanover rats (species)']","Members of a common species of rat known worldwide. The brown rat may be brown or gray. As the black rat, the brown rat has exploited human food resources, moved all over the world with humans, and is often considered a pest because it has killed small livestock and native species, and spread certain diseases among humans; it has also been used in laboratories worldwide for medical, genetic, and basic biological research. It is thought to have originated in northern China; it is now the dominant rat in Europe and much of North America.",,[]
97,oriental,300385932,Oriental Orthodox,['Oriental Orthodoxy'],"Religion of eastern Christian churches that recognize three of the ecumenical councils, the First Council of Nicaea, the First Council of Constantinople, and the First Council of Ephesus, but they reject the dogmatic definitions of the Council of Chalcedon of 451 CE, particularly the tenet that Jesus is one person in two complete natures, one human and one divine. The Oriental Orthodox maintain that this view is too close to the Nestorian heresy, which held that Christ was two distinct beings, the divine Logos and the human Jesus.",,[]
100,oriental,300015895,Fula (culture or style),"['Foulah', 'Fulah', 'Fulahs']","Describes works created by the Fulbe people living in Gambia and Senegal. The name is a Mande term that has been adopted into Gambian English, and also appears sometimes in the French of Senegal Oriental and upper Casamance.",,[]
101,page,300435441,foliation description,[],"A statement about the way the text is paginated, or the page range of the thing within a larger text.",,[]
102,page,300250810,text (layout feature),[],"In the context of an individual page or sheet, such as a poster the main body of type or written matter, as opposed to the illustrations, margins, borders, headings, or other features. With reference to a book or periodical, refers to the main body of the writing, as distinct from front matter, notes, index, appendix, and bibliography. ",,[]
103,page,300417548,decorated initials,"['decorated initial', 'initials, decorated']","General term for intials that incorporate ornament or other decoration, in contrast to the simpler forms of other letters on a page. May refer to manuscripts or in reference to printed texts.",,[]
104,page,300400774,automatic page turners,"['automatic page turner', 'page turners, automatic', 'mechanical page turner', 'mechanical page turners']","Devices with which pages of a book or other materials can be turned without the use of hands. With variations in design these may be used to assist reading for the disabled, for musicians reading musical scores, or to photographically duplicate books.",,[]
109,pages,300386053,rendered projects,"['rendered project', 'projects, rendered']","Computer drawings, digital artwork, animation, videos, films, html pages, or projects in other media that have gone through a production process and have then been formatted in a way suitable for viewing by a user. The term is used in reference to architectural projects, and to other projects as well. May also be used to refer to projects that are highly finished and ready for viewing, even if done by hand rather than with a computer.",,[]
110,pages,300195174,preliminaries,"['front matter', 'frontmatter', 'matter, front', 'matter, preliminary', 'preliminary matter', 'prelims']","Use collectively for the parts of a book that precede the main text, including, for example, title pages, prefaces, or tables of contents.",,[]
111,pages,300400774,automatic page turners,"['automatic page turner', 'page turners, automatic', 'mechanical page turner', 'mechanical page turners']","Devices with which pages of a book or other materials can be turned without the use of hands. With variations in design these may be used to assist reading for the disabled, for musicians reading musical scores, or to photographically duplicate books.",,[]
112,pages,300449001,pictorial albums,['pictorial album'],"Bound volumes containing assembled collections of two-dimensional visual works in any media. This refers to volumes populated with works, though these may have been originally constructed with blank pages that intended to have pictorial matter affixed, or assembled solely from plates of pre-printed or painted matter. For similar objects containing only photographs use ""photograph albums.""",,[]
113,pages,300211708,glosses (annotations),['gloss (annotation)'],"Brief explanations, translations, comments, interpretations, or definitions of a word or passage, particularly those found in the margins of pages or between lines of text in a book or manuscript. Also used for any other explanation that serves the same function.",,[]
114,pages,300311551,templates (documents),['template (document)'],"Master documents containing a standard or preset design, layout, format, and sometimes style, but lacking some or most content. Templates are intended to be used for creating content according to a prescribed and repeatable formula in electronic or paper media. Examples of the use of templates are to create form letters, pages in printed media, and HTML pages on a Web site.",,[]
115,primitive,300263122,bricolage (anthropological concept),[],"The concept of using found materials to resolve problems and create things. The idea was first described in a 1969 publication by the social anthropologist Claude Lévi-Strauss, drawing an analogy between how a bricoleur, or man-of-all-work, uses whatever tools and materials are at hand to construct projects, and how primitive human beings, when presented with new problems, did not think up new concepts but reordered and adapted existing ideas to accommodate a new set of circumstances. The concept has been borrowed  by thinkers and writers in other disciplines, such as education, art theory, law, and economics, in discussions of how creative artists, teachers, and others make adaptive reuse of existing ideas, materials, and practices to deal with new situations.",,[]
116,pygmy,300310577,Tamias (genus),"['chipmunks', 'chipmunk', 'chip-muck']","Members of a genus containing around 25 species of small, burrowing ground squirrels native to North America and Eurasia. Chipmunks are pygmy squirrels that have adapted to exploiting the resources of rocky terrain and forest understories; they scamper along the ground but are also expert climbers.",,[]
117,pygmy,300310421,Hexaprotodon liberiensis (species),"['pygmy hippopotamus (species)', 'pygmy hippopotamuses (species)', 'Liberian pygmy hippopotamuses (species)', 'pygmy hippos (species)']","Species of thick-skinned, herbivorous, even-toed hoofed mammals, significantly smaller than the common hippopotamus, native to the forests and swamps of western Africa; thought to be the only surviving species of their genus, as the Malagasy pigmy hippopotamus is presumed extinct.",,[]
121,pygmy,300310422,Hexaprotodon madagascariensis (extinct species),"['Malagasy pygmy hippopotamuses (extinct species)', 'Malagasy pygmy hippopotamus (extinct species)']","Species of small hippopotamus native to Madacascar, believed to be extinct.",,[]
123,race,300055303,housing discrimination,"['discrimination, housing', 'discrimination in housing']","Restriction or denial of residential occupation, tenancy, or ownership because of prejudice based on such factors as age, sex, sexual preference, race or ethnic group, or social or economic status.",,[]
124,races,300008171,fairgrounds,"['fairground', 'exhibition grounds', 'fair grounds']","Spaces where fairs, horse races, and other events are held, typically set aside by a city, county, or state for an annual fair. Fairgrounds often include exhibition buildings.",,[]
125,roots,300265631,fascicles (biological),['fascicle (biological)'],"In biology, refers to a tight cluster or group, where the bundles originate from a common point or are running parallel to a common axis. Examples include a cluster of leaves or flowers with very short stalks growing closely together at the base, a bunch of roots growing from one point, or a cluster or bundle of muscles, nerves, or veins or arteries in an animal. It may also refer to an arrangement of wires, cords, or other natural or artificial material that resembles a biological fascicle.",,[]
126,roots,300375586,hayat agaci (motif),"['tree of life (motif, hayat agaci)', 'life tree (motif, hayat agaci)', 'tree of paradise (hayat agaci)']","Motif representing a stylized tree that developed in kilim rug designs, but is also incorporated in other textile designs, mosaics, and other art, particularly in Asia Minor, Armenia, and the Middle East. It is characterized by a symmetrical vertical many-branched stalk or a Y-shaped design having a trunk and two parallel vertical branches. It is a symbol of immortality, symbolically evoking the cypress tree that has durable wood and was believed immortal. Rugs employing this design are often hung upside down, so the roots of the tree are in heaven; the imagery is inspired by passages in the Koran.",,[]
127,roots,300013093,alizarin (natural colorant),"['natural alizarin (colorant)', 'alizari']","A red colorant extracted along with purpurin from the roots of the madder plant; it is one of ten distinct isomers of dihydroxy anthraquinone. It has been used as a dye and pigment since ancient times. The colorant was first isolated in 1862 by Colin and Robiquet in France; For the synthetic colorant first produced in 1869, use ""synthetic alizarin.""",,[]
128,roots,300400467,teeth (animal components),['tooth (animal component)'],"Bone-like structures found in the mouths of many vertebrates, used for biting and chewing. Some also use teeth for hunting and defensive purposes. The roots of teeth anchor the teeth in the jaw; they are covered by gums. Teeth are not technically made of bone, but rather of multiple tissues of varying density and hardness. The cellular tissues that develop as teeth originate in the the ectoderm. The general structure of teeth is similar across the vertebrates, but there is variation in placement and form. Monophyodonts develop only one set of teeth for use in adulthood, while polyphyodonts develop many sets of teeth.",,[]
129,roots,300055668,roots (mathmatical concepts),['root (mathmatical concept)'],Quantities that when taken as factors the number of times indicated produce other quantities.,,[]
130,roots,300263797,digging sticks,"['digging stick', 'stick, digging', 'sticks, digging']","Hand-held sticks designed for digging in the earth, to expose roots or tubers, and for planting.",,[]
131,roots,300132378,bulbs (plant components),['bulb (plant component)'],"The underground spheroidal portions of the stem of certain plants, such as an onion, lily, or other plant of analogous mode of growth. Although in popular language regarded as a kind of ‘root,’ bulbs are not roots.",,[]
132,roots,300055963,Gnosticism,[],"Refers to a religious ideology popular in the 4th-century Christian world although it may have had earlier, non-Christian roots stemming from a break from Judaism. The believers in Gnosticism felt that they alone would attain full salvation because they possessed the teachings of Christ regarding the cosmic origins and spiritual destiny of people. It was considered heretic because of its low view of God as Creator, its secret traditions, and its belief that Christ was not really human and that his crucifixion was simply an attempt to fool evil forces.",,[]
133,roots,300386143,mudra,"['mudras', 'mudrā', 'mudrās', 'moodra', 'yin (gesture)']","Symbolic gesture of the body, often particularly focused on the hand and fingers, used in in Indian dance, Hindu and Buddhist ritual, ceremonies, and art, and other contexts. Also used in yoga, meditation, and other activities. Types of mudra represent various concepts, such as reassurance or meditation. These symbolic or ritual hand positions have deep roots in Indic religious tradition. Types of mudra in sculpture and other visual arts are relatively restricted in number, given that movement is necessarily not incorporated.",,[]
134,servants,300427795,kitchen houses,"['kitchen house', 'houses, kitchen']","Structures used for cooking and other food preparation, located separately from the living quarters in order to protect the main house from the smells of cooking and the danger of fire. Examples are found in North America, dating from the 18th century and later. There may be sleeping quarters for servants or enslaved persons incorporated in the house.",,[]
135,servants,300152044,bulls (papal records),"['bull (papal record)', 'bulls, papal', 'papal bulls']","Particular types of formal documents issued by the pope and sealed with a bulla (a round, usually leaden seal) or sealed with a red-ink imprint of the device on the bulla. Papal bulls were originally issued by the pope for many kinds of public communication, but since the 15th century have been reserved only for particular types of solemn written communication in which the pope refers to himself as ""episcopus servus servorum Dei,"" meaning ""Bishop, Servant of the Servants of God."" Scholars may use the term to describe any elaborate historical papal document issued in the form of a decree, privilege, and sometimes in the form of a letter. ",,[]
136,slaves,300263222,quilombos,"['quilombo', 'mocambo', 'mocambos']","Refuge settlements established by fugitive Middle Passage slaves particularly from Loango Coast, found especially in Sao Tomé and Brazil.",,[]
137,slaves,300379150,triumphal processions,['triumphal procession'],"Processions celebrating military victories. Primary examples were the large spectacles surrounding the procession of the Roman army entering the city by a dedicated gate, accompanied by captured leaders, slaves, and booty of the conquered.",,[]
138,traditional,300021024,Anglo-Saxon (culture or style),[],"Refers to the period and style associated with the conquest of much of the British Isles by Germanic Saxons and Angles from Schleswig and the Baltic coast, beginning with the successive invasions of the fifth and sixth centuries CE and continuing after their conversion to Christianity. The style is characterized by a merging of the migrants' culture with existing Celtic traditions, and is later combined with classicizing influences from continental Europe. The elements derived from Angle and Saxon traditional metalwork and often applied to other media include symmetrical, interlaced, abstract patterns, stylized, interlocked animals, garnet incrustations, jewels, and filigree. These are combined with Celtic checkerboard patterns of millefiore enamel and other motifs developed in Celtic monasteries.",,[]
139,traditional,300264736,Modern (style or period),['Modern art (style or period)'],"Period and styles of painting, sculpture, graphic arts, and architecture dating from the late 19th century to the present date and characterized by a rejection of traditional artistic forms and conventions. It typically reflects changing social, economic, and intellectual conditions. Modern art includes numerous movements and theories. It differs from contemporary art,  which does not carry the implication of a non-traditional style, but instead refers only to the time period in which the work was created. 'Modern' and 'contemporary' are inherently fluid terms. The term 'modern' sometimes more narrowly refers to art up until the 1960s or 1970s.",,[]
140,traditional,300417408,Nativist Art,[],"An art movement that prevailed in Taiwan in the 1970s, roughly concurrent with the Nativist Movement in literature and other spheres that reflected on Taiwan’s local identity in the face of political crisis and rapid industrialization. Under the influence of publications such as Lion Art, many artists shifted their fascination with Western modern art in the previous decade to the local and the traditional. Four trends can be identified within the multifaceted movement. First, the naive style of suren artists (artists without formal training) such as Hung T’ung and Ju Ming earned high esteem. Second, typical scenes and objects of Taiwan became popular subjects, usually depicted in Nostalgic Realist or Super-realist style. Third, major artists from the period of the Japanese rule regained attention and recognition. Finally, there was a surge in the study of folk art and a growing concern about preserving traditional architecture and other forms of heritage. The movement marked a major shift in Taiwanese modern art history and is thought to have played a significant role in the formation of Taiwanese identity.",,[]
141,traditional,300417401,Minjung Art,[],"An artistic movement in South Korea beginning in the 1980s and lasting until the 1990s. Minjung Art roughly translates as ‘people’s art’ although the meaning in Korean is more nuanced, implying a collective consciousness of action against the mainstream. The movement developed out of the wider Minjung movement in Korea that began in the 1960s, especially as a response to the military suppression of Gwangju Uprising in 1980 and as a reaction against institutional modernist art. Minjung Art generally aimed to connect with the masses through an emphasis on narrative and subject matter, and through a rejection of western modernism by incorporating traditional genres such as folk art, Buddhist art and woodcuts. Designed as social criticism, artists used satire and narrative to condemn the contemporary culture of South Korea and the west. However, the movement was somewhat divided with differing aims and ideologies and by the beginning of the 1990s, it gradually was absorbed by the mainstream as South Korea underwent democratization.",,[]
142,traditional,300417421,Revivalism,[],An artistic movement in India that took place in Bengal between 1895 and 1910. Revivalism meant the rebirth or return to traditional Indian culture. Indigenous artistic styles and motifs with a focus on non-Western artistic values such as spirituality were emphasized. This movement was undertaken in opposition to Western style naturalism taught in the art academies.,,[]
143,traditional,300266319,Arts and Crafts (movement),"['Arts and Crafts Movement', 'Arts-and-Crafts (movement)', 'Arts & Crafts Movement', 'Movement, Arts and Crafts', 'Movement, Arts & Crafts', 'design reform movement', 'Design Reform']","An aesthetic and social movement of the late 19th century that originated in England and spread to the United States, Germany, and Northern Europe.  A reaction against industrialization and the quality of manufactured goods, the movement is marked by a desire to revive the craftsmanship associated with traditional arts, a form follows function philosophy, and an idealized view of the medieval craft guilds.",,[]
144,traditional,300019001,Bilaspur,['Kahlur'],"Refers to a regional school of Pahari miniature painting associated with Bilaspur in the Sutlej River valley of the Punjab Hills. Bilaspur was a noteworthy painting center from about 1650 to 1870. The 17th-century ruler Dip Chand served the Mughals and had marital ties that may have motivated him to establish a painting workshop. Unlike the local sculpture of the 17th century, most early Bilaspur paintings are not religious. Instead, most are portraits, and they are indebted to Mughal painting for their naturalism. Later Bilaspur painting retains the refinement of the Mughal influence but the subject matter is more commonly traditional subjects such as 'Ragamala' illustrations and devotional works. By the end of the 18th century, outside influences from Guler and Kangra dominated Bilaspur painting and in the first few decades of the next century, the style showed little connection to its origins and declined.",,[]
145,tribe,300438560,Kalabecengane,['Kalalisianga'],"Rukai’s festival of Kalabecengane takes place on 15 August every year. On the eve of the festival, every family prepares food such as taro and abay, a Rukai-style rice dumpling, and male members of the family will bring the food to the venue. In the small hours on Kalabecengane, all Rukai men should follow the chief to their hunting area, where the chief will launch a fortunetelling rite involving the baking of millet pastry. After the rite is over, the Rukai people are to enter the venue in full ceremonial dress. At the beginning of Kalabecengane, a group of men will report to the tribe from a higher standpoint and raise a smoke signal. Gifts and tributes will be presented to the family of the chief. Following the presentation is the singing and chanting of triumphant messages and group dancing. Daughters of every family are to play on swings. The harvest festival stresses the solidarity of the tribe and the identity of the Rukai traditional culture.",,[]
146,tribe,300438760,palilin,['paliling'],"Palilin is a Kavalan family worship of ancestors held by female seniors during the new year celebration. In the tribe of Paterongan, Palilin takes on two forms known as the Kavalan and Torbuwan.The Kavalan-style palilin takes place at midnight on a date selected from December 26 to 28, with offerings including rak (“wine”) and sukue (“new year pastry”). Three rounds of libation should be poured, and the sukue is to be broken into smaller pieces while the prayer is being said as an act of offering. If there is a family member or friend visiting the household, the visitor should be invited to make his or her share of offering known as paspaw. The Torbuwan –style palilin underscores fasting and abstaining from sex. Spring onion, garlic, fish and pork are prohibited during this period. Before the ritual, the hostess should butcher a cock with a loud voice without shedding its blood as the sacrifice; on the following day only seaweed and fruits are allowed for consumption before noon. The cock may be eaten after the ritual is over.The difference between the two styles reflects the migration and evolution that the Kavalan culture has gone through, while both styles highlight continuity and sharing of blessing and good health through celebrating the new year.",,[]
147,tribe,300438767,Sea/river worship,"['Misacepo’', 'Miwarak', 'Malialac', 'Komoris', 'Mikesi', 'Pakelang']","Sea or river worship in the Amis culture has two types: one is an annual ceremony and the other is a ritual collective fishing taking place before and after an event recognized as important by the members of the tribe. The annual ceremony happens every May, involving the collective fishing, offering and sharing the catch of men organized in age classes. It has a pedagogical significance and also serves as an occasion to pay tribute to the sea gods with gifts to pray for prosperity and safety.Collective fishing, known as Pakelang, enjoins people to fish together and share the catch to mark the end of major life events such as marriage, funeral, construction of new houses and farm work. The contact with water and the consumption of fish mark the return to daily norm.",,[]
148,tribe,300438771,malalikid,[],"Malalikid is a major Sakizaya festival. Pre-ritual welcoming of the ancestral spirits such as minahanah practiced in the Maliyun tribe and padongi’ in the Sakur tribe is essential to the Salizaya way of worship. Other proceedings include visiting the mourning families and tribe forum foreground the importance of mapalaway i.e. the Salizaya priest. Another practice that distinguishes the Maliyun tribe in Ruisui Township from the Amis around Xiuguluan River is that they hold bihkac, a bird-catching ritual. In miliwliw, a ritual in which the Salizaya youth is summoned, shows how the social organization based on age class known as masaselal occupies a central place in collective mobilization in preparation for annual festivals.According to report of the Sakizaya scholar, Hong Qingyi (2008), members of the age class system are to gather rattan and butcher a hog to collect its liver and heart for ceremonial purposes. On the first day of the festival, men bring game and meet at dabek (men’s hall) for a purging dance; the welcoming of spirits and announcement take place in the morning on the following day, and all men are to have lunch with their age class fellows in a banquet. Guests are feasted on the third day with continuous singing and dancing. Finally, people go through pakelang (“collective fishing”) and group chat to reflect on the undertakings to mark the end of celebration and return to everyday life.",,[]
149,tribe,300438548,maljeveq,['maleveq'],"The Paiwan’s festival of Maljeveq is held every five years and composed of two phases. At the first phase, people go through the preliminaries, invoke and offer gifts to the ancestral spirits and participate in activities such as setting up symbolic barricades to fend off evil spirits, piercing rattan balls pitched into the air in a contest, singing and dancing. The second phase takes place in the following year, in which ceremonies are held to bid farewell to evil spirits and ancestral spirits. Different tribes tend to interpret the origin of Maljeveq differently, while there are a number of objectives central to the festival: praying to ancestral spirits for good fortune, expressing sentiments that people hold dear to their life, holding the tribe together and reallocating positive augury among families.",,[]
150,tribe,300438518,Shinnecock (style or culture),['Shinnecock Indian Nation'],"Style and culture of an Algonquian-speaking Native American tribe from New York, specifically Long Island. Were federally recognized in 2010 as the ""Shinnecock Indian Nation.""",,[]
151,tribes,300018882,Andhra,"['Andhra-Satavahana', 'Satavahana']","Refers to the culture of the Andhra region of central India. The Andras were a Dravidian tribal people who became extremely powerful in the Deccan region, reaching their zenith in the 2nd century CE, controlling most of India's trade routes and seaports. The term generally refers to the ancient culture of the Andhras, particularly to the culture of the Satavahanas (or Satakarni), one of the most renowned of the Andhra dynasties, who came to power in the 1st century CE and under whom Buddhism flourished.  Stupas and rock-cut caves continued to be built, but they were larger and more elaborate in this period. The term can also be used to refer to the culture of this region of later centuries, not necessarily of Andhra tribes or dynasties, particularly from the tenth century, when art activity became more pervasive and the style assumed distinct Andhra characteristics.",,[]
152,tribes,300020643,Philistine,"['Philistines', 'Peleset']","Culture that first appear in the early 12th century BCE in the Middle East. Their arrival is signaled by artifacts that are unlike those of other local populations at the time. Differences include pottery with close parallels to the ancient Greek world, the use of an Aegean instead of a Semitic script, and the consumption of pork. The style of art is characterized by a combination of Aegean, Canaanite, and Egyptian elements, seen particularly in cermaics and metalwork. They may have originated in Crete. It is generally agreed by modern scholars that the Philistines were the same as the ""Peleset"" of historical records. They may also be the ""Sea Peoples,"" or at least one of the tribes so-called. ",,[]
153,tribes,300385989,Gond,['Gondi'],"Style and culture of one of the largest Indian scheduled tribes; they are a Dravidian people of central India, many of them were or still are jungle-dwellers.",,[]
154,tribes,300438770,Qatapan,['獵首祭'],"Qatapan used to be the celebratory singing and dancing after satapan (“head hunting”). Over the years its religious significance takes up a festive and performative turn. Qatapan is now regularly put on show in tribes, local chapels, Kavalan societies, campaign gatherings and national concert halls. Upon their return, the head-hunters dressed in straw cape and with a walking stick hang the heads on a long rod, circled by warriors and seniors chanting spaw and toasting. Legend has it that it will rain after the chanting to purge the people. The Japanese rule severely proscribed the Kavalan’s head hunting and the ritual was thus suspended. By the 1970s the nature of Qatapan shifted significantly as the Kavalan people tend to organize harvest festival together with the Amis as their long-established matrimonial kin. Even if the festival bears the same name, the head hunting hymn of spaw is no longer sung. With the campaign for recognition in the 1908s, the revival of the traditional ritual took up the form of circular dancing around a type of tree called Palaquium formosanum, and one of the hymns known as miomio has been adapted with modified lyrics as a precious cultural heritage constituent of the Kavalan identity.",,[]
155,tribes,300438548,maljeveq,['maleveq'],"The Paiwan’s festival of Maljeveq is held every five years and composed of two phases. At the first phase, people go through the preliminaries, invoke and offer gifts to the ancestral spirits and participate in activities such as setting up symbolic barricades to fend off evil spirits, piercing rattan balls pitched into the air in a contest, singing and dancing. The second phase takes place in the following year, in which ceremonies are held to bid farewell to evil spirits and ancestral spirits. Different tribes tend to interpret the origin of Maljeveq differently, while there are a number of objectives central to the festival: praying to ancestral spirits for good fortune, expressing sentiments that people hold dear to their life, holding the tribe together and reallocating positive augury among families.",,[]
156,tribes,300438773,Atayal,[],"Cultures and styles of the Atayal people lived in Taiwan. The Atayal people live primarily in the mountains of northern Taiwan, ranging from New Taipei City, Taoyuan City, Hsinchu County, Miaoli County, Nantou County and Nantou City. Though systematic and regional variations are found in different tribes, the concept and practice of gaga and rutux unify the Atayal people as a whole. Important festivals include the sowing festival, the harvest and the worship of ancestral spirits.",,[]
157,tribes,300211323,kachina dolls,"['kachina doll', 'kachina', 'dolls, kachina', 'kachinas', 'kachina figures', 'katsinas', 'katsina', 'katsina dolls', 'katsinam']","Hopi, Pueblo, or Zuni dolls of various forms and materials that represent a dancer's ritual reenactment of a Kachina spirit, typically taking the form of animals, plants, objects, or persons; often given to children at the end of special ceremonies. Other tribes, such as the Navaho, produce kachina dolls as collectibles.",,[]
158,tribes,300196541,Mormonism,"['Mormon', 'Church, Mormon', 'Mormon Church']","Refers to the religious belief systems practiced by any of several denominations and sects that base their beliefs on the Book of Mormon and the teachings and visionary experiences of Joseph Smith (1805-1844). The largest of the sects is the Church of Jesus Christ of Latter-Day Saints. Mormons believe that in 1822 the angel Moroni led Smith to gold tablets buried in 438 CE on a hill near Palmyra, New York. These tablets were inscribed with the Book of Mormon, which Smith translated. The Book of Mormon is an account of certain tribes of Israel that migrated to America before the birth of Christ; it also tells of a post-resurrection appearance of Christ in America. The authenticity of the texts has been questioned for a number of reasons, but it is not disputed by Mormons. Mormon doctrine is also derived from the King James Version of the Bible although Mormonism is very divergent from Christian doctrine. Perhaps most notably, Mormonism holds that the Trinity is three distinct beings. Mormons believe that Christian churches have apostasized but true Christianity has been restored by Smith. Mormonism contends that spiritual perfection or godhood can be attained through a process of spiritual evolution and daily practical guidance. Entry to Christ's kingdom is attained through repentance and baptism by immersion. Mormons believe in the coming of a millennium when Christ will rule from Jerusalem and Independence, Missouri. Mormonism is often associated with ideas such as collective ownership, tithing, polygamy (later abandoned), strong conformity, heavy church activism, and proselytization.",,[]
159,western,300417408,Nativist Art,[],"An art movement that prevailed in Taiwan in the 1970s, roughly concurrent with the Nativist Movement in literature and other spheres that reflected on Taiwan’s local identity in the face of political crisis and rapid industrialization. Under the influence of publications such as Lion Art, many artists shifted their fascination with Western modern art in the previous decade to the local and the traditional. Four trends can be identified within the multifaceted movement. First, the naive style of suren artists (artists without formal training) such as Hung T’ung and Ju Ming earned high esteem. Second, typical scenes and objects of Taiwan became popular subjects, usually depicted in Nostalgic Realist or Super-realist style. Third, major artists from the period of the Japanese rule regained attention and recognition. Finally, there was a surge in the study of folk art and a growing concern about preserving traditional architecture and other forms of heritage. The movement marked a major shift in Taiwanese modern art history and is thought to have played a significant role in the formation of Taiwanese identity.",,[]
160,western,300264898,Six Dynasties,"['Dynasties, Six', 'Six Dynasties Chinese', 'Southern Dynasties']","Refers to a period of four centuries in southern Chinese history after the overthrow of the Han dynasty in 220 CE and before the Sui dynasty (ca.  589 CE). During this time, rival clans tried to control portions of the Han empire. Chinese art was influenced during this time by new ideas, especially religious developments. Buddhism, which came to China from neighboring India, had the most profound effect on Six Dynasties art; by the fourth century there was an established category of Chinese Buddhist art. The monastery at Dunhuang in western China preserves notable wall paintings. Monumental sculpture, a tradition brought to China from northern India, became popular, as is evidenced in the massive stone carvings of Buddhist deities in the mountains of Shaanxi and Henan provinces. Wooden pagodas, based on both the stupa of India and the towers of the Han dynasty, were an important architectural development of the period. The native belief systems of Confucianism and Taoism also fostered new subject matter and styles. The Confucian ideal was most popularly expressed in scenes of filial piety while Taoist artists favored landscapes and folk legends. Secular artistic traditions also underwent changes, particularly in the realm of painting. Gu Kaizhi, considered the father of Chinese landscape painting, was active during this period. Noteworthy advances in ceramics in southern China were also made, most notably in the green-glazed stoneware called Yueh-yao or ""Yueh ware,"" a durable ceramic that was eventually exported to places as distant as Egypt and the Philippines. It was during this period that gentlemen-painters and calligraphers and great private art collections first emerged in China. Literary and art criticism also developed. ",,[]
161,western,300018372,Zhou (culture),['Chou (Zhou)'],"Refers to the the culture, style, and period of the Zhou dynasty, a period spanning ca. 1050 to 256 BCE. The Zhou dynasty succeeded the Shang dynasty. The area ruled by the Zhous was very large but their rule was not direct and so was often challenged. The Zhou period is divided into the Western Zhou (ca. 1050-771 BCE) and the Eastern Zhou (771-256 BCE). There was a great deal of regional diversity in the Zhou period, but overall it was a time of noteworthy political, philosophical, religious, and social changes. Many basic Chinese traditions were established and the earliest Chinese literature dates from the Zhou period, including the writing of Confucius. The population increased at this time and iron tools became more widespread, leading to agricultural advances. The rise of a merchant class and the development of coinage created a bigger market for artistic wares, of which bronzes remained the most important, becoming more secular and serving as symbols of status, wealth, and authority. Longer inscriptions are found on Zhou bronzes and are now valuable records of early Chinese history. The decoration of bronzes became more abstract, geometric, and colorful with an increased use of relief and precious inlay. The many small states of the Zhou dynasty became virtually independent of central authority and it was the Qin who eventually defeated the other states to establish the first unified Chinese rule.",,[]
162,western,300106854,Bell Beaker (culture or style),"['Bell-Beaker (culture or style)', 'Beaker folk', 'Beaker people']","Late Neolithic and Early Bronze Age cultures that lived in the fourth millennium BCE. The name is derived from the inverted-cloche form of the characteristic vessel. Bell Beaker vessels occur in a variety of styles with specific regional distributions and chronological limits. The beakers are typically decorated in bands of incised and corded decoration and frequently occur in graves associated with wristguards of polished and perforated stone and V-perforated buttons. While earlier generations of archaeologists attributed the beakers to a particular ""Beaker folk"" who originated in Spain and spread to central and western Europe carrying bronze technology to the British Isles, scholars now tend to think that the beakers were prestige items whose popularity spread over time among existing peoples as symbols of social rank.",,[]
163,western,300404070,Rom (culture),"['Roma (culture)', 'Gypsy', 'Gipsy']","The culture and ethnic group of the traditionally itinerant people who originated in northern India but live in modern times worldwide, principally in Europe. Most Roma speak some form of Romani a language closely related to the modern Indo-European languages of northern India, as well as the major language of the country in which they live. It is generally agreed that Roma groups left India in repeated migrations and that they were in Persia by the 11th century, in southeastern Europe by the beginning of the 14th, and in western Europe by the 15th century. By the second half of the 20th century they had spread to every inhabited continent.",,[]
164,western,300262022,hybridity,[],"Generally meaning the state of being of mixed origin. In a social or cultural context, refers to the concept of individual or group self-identity or creative activity deriving from the interaction of two different societies or cultures, often within the context of Third World people encountering Western or Westernized people, or the formerly colonized meeting the colonizers.",,[]
165,western,300148071,Cistercian,"['White Monk', 'Bernardine']","A Roman Catholic order formed in 1098 by Benedictine monks and led by St. Robert of Molesme in Citeaux, France. Cistercians abide by a strict interpretation of St. Benedict's rule and emphasize solitude, poverty, uniformity, and especially manual labor. The order was prominent during the Middle Ages, particularly under the leadership of St. Bernard of Clairvaux (1090-1153), with over 500 houses in Europe by the 13th century, but declined thereafter. The Cistercian's emphasis on manual labor, particularly farm labor, meant that the order played an important role in the economic progress of the 12th century and in the development of farming and marketing techniques. Reform movements occurred during the 16th and 17th centuries and the order ultimately divided into the Order of the Reformed Cistercians of the Strict Observance (often popularly called the Trappists) and the Cistercians of Common Observance. Today, there is a great amount of diversity among the monasteries of both orders and there has been a revival of literary work in both. Strict Observance is active in France, England and Poland while Common Observance is active in the United States and parts of Western Europe. ",,[]
