,term,entity_id,text_1,text_2,text_3,text_4,text_5
208,ethnicity,Q2509271,Jewish ethnic divisions,"['Jewish ethnic groups', 'Jewish communities', 'Jewish ethnicity']",['communities of varying ethnicities that adhere to Judaism'],['group of humans'],"['Jewish people', 'ethnic group']"
209,ethnicity,Q115074876,"Does the distribution of adverse workplace psychosocial exposures differ by gender, race/ethnicity, or nativity?",,['abstract published in 2022'],['abstract'],[]
210,exotic,Q69307837,"Animals, Exotic",,"['Animals native to a foreign country or of foreign origin or character, that are not native to the United States.']",[],[]
211,exotic,Q112884973,Apparent competition between native and exotic plants mediated by a native insect herbivore,,['2010 doctoral thesis by Scot Michael Waring at Lincoln University'],['doctoral thesis'],[]
212,exotic,Q111964566,"Interactions between habitat fragmentation and invasions: factors driving exotic plant invasions in native forest remnants, West Coast, New Zealand.",,['2009 doctoral thesis by Melissa Alice Sarah Hutchison at University of Canterbury'],['doctoral thesis'],[]
213,exotic,Q51413891,"Guide to trees and shrubs, based on those of Greater New York; native, naturalized, and commonly cultivated exotic kinds",,"['Brooklyn,1949. | Brooklyn Botanic Garden']",['publication'],[]
214,exotic,Q51376064,"Rift Valley fever: a mosquito-borne exotic disease of sheep, cattle, and humans",,"['[Washington, D.C.] :U.S. Dept. of Agriculture,1989. | U.S. Department of Agriculture, National Agricultural Library View Book']",['publication'],[]
215,exotic,Q111805282,non-native congener,"['non-native congeners', 'nonnative congener', 'nonnative congeners', 'introduced congener', 'introduced congeners', 'exotic congener', 'exotic congeners']",['species that belongs to the same genus as another one in the context of a biological invasion and is not known to occur naturally in the respective area'],[],['congener']
217,exotic,Q76570397,Catalogue of the indigenous and exotic Plants growing in Ceylon,,['botanical reference'],['publication'],[]
218,exotic,Q1065449,introduced species,"['exotic species', 'non-native species', 'alien species']",['species introduced either deliberately or accidentally through human activity'],[],['species']
219,exotic,Q112903808,"Aboveground-belowground Ecological Linkages in Exotic Plant Invasion: Thymus vulgaris L. in Central Otago, New Zealand",,['2013 doctoral thesis by Jacqueline Anna Nielsen at University of Otago'],['doctoral thesis'],[]
220,first world,Q5454096,First World Konkani Convention,,,[],[]
221,first world,Q7570430,Southern Rhodesian involvement in the First World War,,"[""The territory's contributions during the Great War""]",[],[]
222,first world,Q56668704,"Cramond Island, First World War and Second World War defences",,"['architectural structure in City of Edinburgh, Scotland, UK']",['architectural structure'],[]
223,first world,Q5454266,First world privilege,,['Unearned advantages gained by being a national of a First World country'],[],[]
225,first world,Q114635888,First World Alliance,,,[],[]
226,first world,Q104724282,Southeastern Europe : Historical events 1914 - 1918 (First World War),['A6 f2.2'],['folder of the 20th Century Press Archives'],['PM20 country/subject folder'],[]
227,first world,Q361,World War I,"['World War One', 'WW1', 'World War 1', 'World War', 'the First World War', '1st World War', 'the 1st World War', 'WW I', 'The Great War', 'WW 1', 'World War, 1914-1918', 'Great War', 'WWI', 'The War to End All Wars', 'First World War']","['global war originating in Europe, 1914–1918']","['world war', 'historical period']",[]
229,first world,Q107089754,World Climate Conference-1,['WCC-1'],First World Climate Conference,['convention'],[]
230,footman,Q110294727,"Footman, William Llewellyn",,"['entry in Alumni Oxonienses: the Members of the University of Oxford, 1715-1886']",['biographical article'],[]
231,footman,Q110294725,"Footman, John",,"['entry in Alumni Oxonienses: the Members of the University of Oxford, 1715-1886']",['biographical article'],[]
232,footman,Q26736711,Footman,,['character from Alice Through the Looking Glass'],"['fictional human', 'film character']",[]
233,footman,Q5247283,Death and the Dancing Footman,,['book by Ngaio Marsh'],['literary work'],[]
234,gay,Q5528686,gay men in United States history,"['History of gay men in the United States', 'History of American gay men', 'gay men in American history']",['history examining gay men or the male homosexual experience in the United States'],['aspect of history'],"['history of gay men', 'history of the United States']"
239,gay,Q109745085,gay threesome,"['All-male threesome', 'Male threesome', 'M/M/M threesome', 'MMM threesome', 'M/M/M', 'Threesome (M/M/M)', 'gay orgy', 'yaoi orgy', 'yaoi threesome']",['sexual activity that involves three men at the same time'],['gay sexual practices'],['threesome']
241,gay,Q105430748,One Confidential,,"American gay men's periodical, 1956-1967",['periodical'],[]
242,gay,Q116295197,toric,"['non-binary gay', 'NBLM', 'NLM']",['non-binary people attracted to men'],['sexual orientation'],"['monosexuality', 'androphilia']"
243,gay,Q108861660,mental health of gay men,['gay male mental health'],"[""gay men's issues pertaining to mental health""]",['mental health'],[]
246,gay,Q24936246,Persecution of gay and bisexual men by ISIL,,['overview of the systematic persecution of LGBT people by the Islamic State of Iraq and the Levant'],['persecution'],[]
247,gayer,Q110550290,"Gayer, William",,"['entry in Alumni Oxonienses: the Members of the University of Oxford, 1715-1886']",['biographical article'],[]
248,gayer,Q111661374,"Patch, Gayer",,"['entry in Alumni Oxonienses: the Members of the University of Oxford, 1715-1886']",['biographical article'],[]
249,gays,Q6530271,Lesbians and Gays Support the Miners,"['Lesbians & Gays Support the Miners', 'LGSM']",['alliance of lesbians and gay men who came together to support the striking British miners during the year long UK miners strike of 1984–1985'],['voluntary association'],[]
251,gays,Q1890555,Mann-O-Meter,,Information Center for Gays and Bisexuals,"['voluntary association', 'LGBTQ+ association']",[]
252,gays,Q26253154,Röda bögar,['Red gays'],['socialist organization for gay men'],['political organization'],[]
253,gays,Q6103720,J-FLAG,"['Jamaica Forum for Lesbians, All-Sexuals and Gays', 'J Flag']",['Jamaican LGBT advocacy group'],"['non-governmental organization', 'LGBTQ+ rights organization']",[]
254,gypsies,Q7776882,The Zincali,"['The Zincali; or, an Account of the Gypsies of Spain']",['literary work'],['literary work'],[]
255,gypsies,Q8060,Romani,"['Gipsies', 'Rrom', 'Tzigan', 'Rroma', 'Gypsies', 'Roma', 'Romany', 'Romani people', 'Roma people', 'Gypsy']",['Indo-Aryan ethnic group'],"['ethnic group', 'itinerant groups in Europe']",['Indo-Aryan peoples']
256,gypsies,Q107184119,The Assessment of Accommodation Needs of Gypsies and Travellers (Extension of Review Period) (Wales) (Coronavirus) Order 2021,,['Wales Statutory Instrument 2021\xa0No. 340 (W.\xa094)'],['UK Statutory Instrument'],[]
257,gypsies,Q105395324,Sónia Matos,,"gypsy, socio-cultural mediator,founder and president of the Associationfor Women's Development Portuguese Gypsies",['human'],[]
258,gypsy,Q76535276,Travelling to a better future : gypsy and traveller framework for action and delivery plan,,['book (work)'],['written work'],[]
259,gypsy,Q106300527,"Gypsy, Roma & Traveller LGBTQI International Conference",,,['convention'],[]
260,gypsy,Q12766588,Gypsy Spirit,,['project to improve the situation of the Romani people in Slovakia'],['project'],[]
261,gypsy,Q30626367,The Traveller Movement,,charity for gypsy,['organization'],[]
262,gypsy,Q105545576,Gypsy and Traveller Inequality Working Group,,['UK working group'],['working group'],[]
263,gypsy,Q74497473,Travelling to a better future : gypsy and traveller framework for action and delivery plan,,['edition; published in 2012'],"['version, edition, or translation']",[]
264,gypsy,Q7437768,Scottish Gypsy and Traveller groups,,['people in Scotland loosely termed gypsies or travellers'],[],[]
265,half-blood,Q107724252,Muggles' Guide to Harry Potter/Books/Half-Blood Prince,,,[],[]
266,half-blood,Q8337320,Category:Camp Half-Blood Chronicles,,['Wikimedia category'],['Wikimedia category'],[]
267,half-blood,Q12060105,Camp Half-Blood,,['fictional summer camp'],"['fictional educational institution', 'fictional geography']",[]
268,half-blood,Q8337315,Category:Camp Half-Blood characters,,['Wikimedia category'],['Wikimedia category'],[]
269,half-blood,Q46887,Harry Potter and the Half-Blood Prince,,['fantasy novel by J. K. Rowling'],['literary work'],[]
270,half-blood,Q30797423,Category:Camp Half-Blood Chronicles character redirects to lists,,['Wikimedia category'],['Wikimedia category'],[]
271,half-blood,Q5027225,Camp Half-Blood chronicles,['Percy Jackson franchise'],"[""American media franchise, children's fantasy adventure by Rick Riordan""]","['fictional universe', 'media franchise']",[]
272,half-blood,Q106375347,Camp Half-Blood Confidential,,['book by Rick Riordan'],['book'],[]
273,half-blood,Q5641553,Half-Blood Blues,,['book by Esi Edugyan'],['written work'],[]
274,half-blood,Q66118879,half-blood,,['class of personnages from Harry Potter'],['class of fictional entities'],"['wizard in the Harry Potter universe', 'fictional human']"
275,half-breed,Q5641557,Half-Breed,,['short story by Isaac Asimov'],['literary work'],[]
276,half-breed,Q66268758,Report Concerning the Issuance of Red Lake and Pembina Chippewa Half-Breed Scrip (NAID 2011464),,"[""a series in the National Archives and Records Administration's holdings""]",['collection'],[]
277,half-breed,Q64402305,Register of Locations Made with Red Lake and Pembina (Chippewa) and Sioux Half-Breed Scrip (NAID 3129121),,"[""a series in the National Archives and Records Administration's holdings""]",['collection'],[]
278,half-breed,Q59935943,Schedule of Mixed-Bloods Entitled to Participate in Distribution of Funds from the Nemaha Half-Breed Reservation (NAID 2059378),,"[""series in the National Archives and Records Administration's holdings""]",['collection'],[]
279,half-breed,Q64402293,Abstract of Chippewa Red Lake and Pembina Half-Breed Scrip (NAID 3129115),,"[""series in the National Archives and Records Administration's holdings""]",['collection'],[]
280,handicap,Q66084320,Correlation of the Neck Disability Index (NDI) and Voice Handicap Index (VHI) in Neck Pain Patients and Patients With Voice Disorders,,['clinical trial'],['clinical trial'],[]
281,handicap,Q87930723,Italian Translation and Transcultural Validation of Two Tools Assessing Participation in Stroke Survivors: the Frenchay Activity Index and the Walking Handicap Classification (FAIWHC),,['clinical trial'],['clinical trial'],[]
282,handicap,Q28867598,"Impairment, disability and handicap in patients on orthopaedic waiting lists",,['doctoral thesis by Peter McCree'],['doctoral thesis'],[]
283,handicaps,Q77212708,"Services for younger people with physical handicaps in Gwent : report of an inspection, October and November 1989",,['book (work)'],['written work'],[]
284,headhunter,Q5689592,Headhunter,,['1993 novel by Timothy Findley'],['literary work'],[]
285,headhunter,Q4023335,Z-95 Headhunter,,['fictional spacecraft in the Star Wars universe'],['class of fictional entities'],['fictional spacecraft']
286,headhunter,Q5354995,Electoral Headhunter,,,[],[]
287,headhunter,Q64618528,The Headhunter and His Family,,['drawing in the National Gallery of Art (NGA 140356)'],['drawing'],[]
288,headhunter,Q66805206,"A headhunter and his wife, Rubiana Lagoon",,"['artwork by A. W. Dobbie , created during 1899, located in the Art Gallery of South Australia']",['work of art'],[]
289,headhunter,Q4040469,Headhunter,"['hh.ru', 'HeadHunter Company', 'HeadHunter Group Ltd.', 'Khedkhanter OOO', 'HeadHunter Group PLC']",['Russian Internet recruitment company'],"['company', 'public company']",[]
293,headhunters,Q3655414,Cannibal & the Headhunters,,['American musical group'],['musical group'],[]
294,headhunters,Q5689602,Headhunters,,['1998 novel by John King'],['literary work'],[]
295,headhunters,Q10548483,Headhunters,,['novel by Jo Nesbø'],['literary work'],[]
296,hermaphrodite,Q22294370,feminization of hermaphroditic germ-line,,The determination of female sex and sexual phenotype in the germ-line of the hermaphrodite.,['biological process'],['hermaphrodite germ-line sex determination']
297,hermaphrodite,Q245104,hermaphrodite gland,,"['Sexual glands that produce both cell type responsible for the reproduction, (sperm or ova)']",[],"['gonad', 'sex organ']"
298,hermaphrodite,Q22294369,hermaphrodite germ-line sex determination,,['The determination of sex and sexual phenotype in the germ line of a hermaphrodite.'],['biological process'],['germ-line sex determination']
300,homo,Q50289660,CBL recruits CIN85:endophilin complex to InlB-bound MET,,An instance of the biological reaction in Homo sapiens with Reactome ID (R-HSA-8876255),['biological process'],[]
301,homo,Q50298815,DAAM1 recruits GTP-bound RHOA,,An instance of the biological reaction in Homo sapiens with Reactome ID (R-HSA-3858495),['biological process'],[]
302,homo,Q1164073,homo economicus,['Economic man'],['concept in many economic theories of humans as rational and narrowly self-interested actors who have the ability to make judgments toward their subjectively defined ends'],"['Latin phrase', 'economic concept']",[]
303,homosexual,Q3733035,gay exorcism,['homosexual exorcism'],"['Exorcism intended to ""remove"" homosexuality from an individual']",[],[]
304,homosexual,Q5528686,gay men in United States history,"['History of gay men in the United States', 'History of American gay men', 'gay men in American history']",history examining gay men or the male homosexual experience in the United States,['aspect of history'],"['history of gay men', 'history of the United States']"
305,homosexual,Q771738,Report of the Departmental Committee on Homosexual Offences and Prostitution,['Wolfenden report'],['document produced by a committee of 15 headed by Sir John Wolfenden recommending that consensual homosexuality should be decriminalised in the United Kingdom (eventually leading to the passage of the Sexual Offences Act 1967)'],['document'],[]
306,homosexual,Q65538842,Promoting Safer Sex in HIV+ Homosexual and Bisexual Men Who Use Methamphetamine,,['clinical trial'],['clinical trial'],[]
307,homosexual,Q109480297,closeted gay men,"['closeted gay man', 'closeted male homosexuals']",homosexual men who have not publicly disclosed their sexual orientation,['gay man'],[]
308,homosexuals,Q15647039,Murder of Vladislav Tornovoy,"[""Vladislav Tornovoy's murder"", 'Vladislav Tornovoy murder', 'killing of Vladislav Tornovoy', ""Vladislav Tornovoy's killing"", 'Vladislav Tornovoy killing']",resonance murder of Russian citizen based on hatred to homosexuals,['murder'],[]
309,hottentots,Q12790488,Guanab,,Ghost of the Hottentots in South Africa,['spirit'],[]
310,immigrant,Q26502852,Former Immigrant Station And Railway Platform,,"['architectural structure in City of Kingston upon Hull, East Riding of Yorkshire, UK']",['architectural structure'],[]
311,immigrant,Q38251912,B. Lowenstein & Brothers Building,,"historic building in Memphis, Tennessee, U.S. It was built in 1924 for the Lowenstein Company, a clothing company founded by Benedict Lowenstein, a German immigrant, in 1855",['office building'],[]
312,immigrant,Q95686258,Leon Lippert,,"German immigrant to United States, trained as painter in Cincinnati, painted portraits, life-studies, landscapes, still lifes, murals, church decorations, and commercial illustrations",['human'],[]
313,immigrant,Q49701178,Immigrant Waterhole,,,['reservoir'],[]
314,immigrant,Q30284014,Refugee and Immigrant Center,,"['nonprofit organization in Salt Lake City, United States']",['nonprofit organization'],[]
315,immigrant,Q94423772,"North Dakota, Manifests of Immigrant Arrivals - FamilySearch Historical Records",,,['digital collection'],[]
316,immigrant,Q49933888,Immigrant Creek,,"['natural watercourse in Elko County, Nevada, United States of America']",['natural watercourse'],[]
317,immigrant,Q28447526,South Texas Detention Facility,,"immigrant detention center in Texas, United States",['immigration detention center'],[]
318,immigrant,Q93784933,"Structure and stratigraphy of Triassic rocks in the Immigrant Canyon area, northeast Elko County, Nevada",,,['thesis'],[]
319,immigrant,Q72377261,"Lawrence History Center, Massachusetts","['Immigrant City Archives', 'Lawrence History Center, Massachusetts', 'Lawrence History Center']","['historical society in Massachusetts, United States']",['historical society'],[]
320,immigrants,Q111809376,"Ireland, waste for centuries after flood, is repopulated by immigrants","['A1006.6. Ireland, waste for centuries after flood, is repopulated by immigrants.', 'A1006.6.']","[""narrative motif documented in Thompson's Motif-Index of Folk-Literature""]","['narrative motif', 'motif']",[]
322,immigrants,Q9340793,dispute over Black Hills of South Dakota,"['Black Hills dispute', 'history of Black Hills', 'history of the Black Hills']",land ownership conflict between native North American peoples and immigrants and settlers,['conflict'],[]
323,immigrants,Q4745635,Americans in India,,"expatriates and immigrants from the United States living in India, as well as their locally-born descendants",['ethnic group'],[]
324,immigrants,Q2900527,Ades Synagogue,,"also known as the Great Synagogue Ades of the Glorious Aleppo Community, located in Jerusalem's Nachlaot neighborhood, was established by Syrian immigrants in 1901",['synagogue'],[]
325,immigrants,Q1017280,Arab diaspora,"['Middle East and North Africa diaspora', 'MENA diaspora']","descendants of Arab immigrants who, voluntarily or as refugees, emigrated from their native lands to non-Arab countries",['diaspora'],['diaspora']
326,immigrants,Q59623343,Basques are born wherever they want : a qualitative study of intra-state immigrants in Basque nationalist movements,,['doctoral thesis by Nicholas R. Hutcheon'],['thesis'],[]
327,immigrants,Q112042157,West Denmark,,"Historical region in the USA, preferred settlement area for Danish immigrants",['historical region'],[]
328,immigrants,Q111195094,Imports and Immigrants: Near Eastern Contacts with Iron Age Crete,,,['literary work'],[]
329,immigrants,Q3309134,Arab culture,['Arabic culture'],culture carried and upheld through the family of Arabic languages in the Middle East and North Africa and by immigrants elsewhere,[],['culture']
330,immigrants,Q19997476,Abram Lerner,['Al Lerner'],"born 1913 in New York, NY; First director of the Hirshhorn Museum and Sculpture Garden, 1974-1984. Lerner was the son of Lower East Side Manhattan immigrants, Hyman Lerner, a garment presser, and Sarah Becker (Lerner), both originally from Russia",['human'],[]
331,indian,Q7999949,Wikwemikong Unceded Indian Reserve 26,['Wikwemikong Unceded 26'],"['human settlement in Ontario, Canada']","['human settlement', 'Indian reservation of Canada']",[]
332,indian,Q2633888,Indian nationalism,,['instance of territorial nationalism'],['nationalism'],['territorial nationalism']
333,indian,Q109132570,Amerindian literature,"['Native American literature', 'American Indian literature', 'indigenous literature of the Americas', 'indigenous literature in the Americas', 'First Peoples literature']",['literature of indigenous peoples of the Americas'],['literature'],['indigenous cultures of the Americas']
334,indians,Q318806,Abenaki people,['Abenaki Indians'],['Indigenous people of the Northeastern Woodlands of Canada and the US'],['Native Americans in the United States'],[]
335,indians,Q63441214,"When Did Indians Become Straight? : Kinship, the History of Sexuality, and Native Sovereignty",,['monograph by Mark Rifkin'],['monograph'],[]
336,indians,Q11334570,Black Indians in the United States,['African-Native American'],['Native American people with significant African American heritage'],['people'],[]
337,indians,Q56351237,Eduardo de Lima e Silva Hoerhann,"['Eduardo Hoerhann', 'Eduardo Hörhann']","responsible for the peaceful contact with the Xoclengues Indians of the Alto Vale do Itajaí on September 22, 1914, protecting the indigenous people, the first case of the creation of a reserve for Indians in conflict with the white population",['human'],[]
338,indians,Q28943952,American Indians Today/Current Problems,,['Describing the current problems of the indians'],[],[]
340,indigenous,Q5021280,California mission clash of cultures,,consequences of Spanish occupation to the indigenous cultures and populations,[],[]
341,indigenous,Q5712544,Indigenous Originary Campesino Territories,"['Native Community Lands', 'TIOC', 'Indigenous Originary Campesino Autonomy']",['protected territory in Bolivia'],[],['lands inhabited by indigenous peoples']
343,indigenous,Q5937166,indigene mascot controversy,"['Native American mascot controversy', 'native mascot controversy', 'aboriginal mascot controversy', 'AmerIndian mascot controversy']","controversy over mascots depicting Native Americans, First Nations people, and other indigenous characters",['controversy'],['social movement']
344,indigenous,Q85739476,Aboriginal reserve,,historic place relating to Australian Indigenous peoples,['place'],[]
345,indigenous,Q5677983,Indigenous reservation,['Resguardo'],['Colombia demarcated indigenous territory'],[],[]
347,indo,Q471271,Standard Average European,"['Standard Average European, SAE', 'SAE']",concept introduced in 1939 by Benjamin Whorf to group the modern Indo-European languages of Europe with shared common features,['sprachbund'],[]
348,indo,Q65285212,Free and Open Indo-Pacific,"['FOIPS', 'FOIP Strategy', 'Free and Open Indo-Pacific Strategy', 'Indo-Pacific region', 'FOIP']",['umbrella term that encompasses Indo-Pacific specific strategies of countries with similar interests in the region'],"['term', 'geographic region']",[]
352,indo,Q51470339,The ethnology of the Indian Archipelago : embracing enquiries into the continental relations of the Indo-Pacific islanders,,"['Singapore :The Author,1850 | National Library Board, Singapore']",['publication'],[]
353,indo,Q67680844,"AAF BOMBING OF HANOI & HAIPHONG, FRENCH INDO-CHINA ; MUNDA, NEW GEORGIA ISLAND (SOLOMONS) (NAID 14134)",,"[""item in the National Archives and Records Administration's holdings""]",['item of collection or exhibition'],[]
354,indo,Q16847444,Indo-Pakistani Confederation,,['a concept largely described as utopian in nature that advocates for a political confederation between the sovereign states of India and Pakistan'],[],['Indian reunification']
355,indo,Q1421825,Indo-Uralic,['Indo-Uralic languages'],['proposed language family consisting of Indo-European and Uralic'],['macrofamily'],[]
358,indo,Q771861,Eurasiatic,"['Eurasiatic languages', 'European-Asiatic languages', 'Eurasian languages', 'European-Asiatic', 'Eurasan', 'Eurasan languages', 'Euro Asiatic', 'Euroasiatic', 'Euroasiatic languages', 'Eurasian', 'Euroasian', 'Euroasian languages', 'Euro-Asiatic', 'Euro-Asiatic languages']","proposed language macrofamily; typically includes Indo-European and Uralic,Altaic language families","['hypothetical scientific object', 'macrofamily']",['Nostratic']
359,indo,Q511250,Centum-satem isogloss,['Centum and satem languages'],indo-European linguistic classification,['isogloss'],[]
360,inuit,Q28866226,"Managing nature, producing cultures: Inuit participation, science and policy in wildlife governance in the Nunavut Territory, Canada",,['doctoral thesis by Dominique Henri'],['doctoral thesis'],[]
361,inuit,Q104846812,Indigenous education in Canada,,"education for First Nations, Inuit, and Métis people in Canada",['education in country or region'],[]
362,inuit,Q28070,Inuinnaqtun,,indigenous Inuit language of Canada and a dialect of Inuvialuktun,"['language', 'dialect']",['Inuvialuktun']
363,inuit,Q2659059,Paleo-Eskimo,"['pre-Thule', 'pre-Inuit']",['ancestral culture of Eskimo peoples before Inuit migration'],"['people', 'civilization']",[]
365,inuit,Q51510719,The Noice collection of Copper Inuit material culture,,"['Chicago :Field Museum of Natural History,1994. | University Library, University of Illinois Urbana Champaign View Book']",['publication'],[]
366,inuit,Q30264646,Nasivvik Centre for Inuit Health and Changing Environments,,"['nonprofit organization in Peterborough, Canada']",['nonprofit organization'],[]
367,inuit,Q65089304,Inuit Nunangat,,['inuit Regions of Canada'],['human settlement'],[]
369,kaffir,Q20504683,Kaffir Man,,['painting by Antonion Zeno Shindler'],['painting'],[]
370,kaffir,Q6346096,Kaffir Boy,,['book by Mark Mathabane'],['literary work'],[]
371,madras,Q19966788,Little India in Medan,['Madras Village'],"['ethnic enclave in North Sumatra, Indonesia']",['human-geographic territorial entity'],[]
372,madras,Q56344527,"Convocation Addresses of the Universities of Bombay and Madras/Part 2/E. B. Powell, Esq., M.A.",,['Second Convocation Address of the University of Madras'],['article'],[]
374,madras,Q106961031,"Madras State (Alteration of Name) Act, 1968",,"['Act of the Parliament of India, renames Madras State as Tamil Nadu, amends the Constitution']",['Act of the Parliament of India'],[]
376,madras,Q5256034,demographics of Madras Presidency,,['demographics of region'],['demographics of country or region'],[]
377,madras,Q51395660,The ferns of southern India. Being descriptions and plates of the ferns of the Madras presidency,,"['Madras,Printed by Gantz brothers,1863. | U.S. Department of Agriculture, National Agricultural Library View Book']",['publication'],[]
379,madras,Q94422016,"India, Madras Diocese Protestant Church Records - FamilySearch Historical Records",,,['digital collection'],[]
380,madras,Q107058893,"Setting up of Production Centres at Bombay, Calcutta, Madras and New Delhi for Production of T.V. films","['Hong Kong Baptist University Library Digital Scholarship Services', 'Archival Documents of Official Film']","['This folder contains 4 documents. These documents are mainly about statement of the queries and the reply furnished by the Films Division/TV Centre in Delhi; Proposal for setting up of Centres at Bombay,  …']",['document'],[]
381,madras,Q107058759,[Response to Letter on March 26 1973 on Setting up of Regional Production Centres at Calcutta and Madras by Diverting A Part of Documentary Production Work from Bombay to These Two Centres],"['Hong Kong Baptist University Library Digital Scholarship Services', 'Archival Documents of Official Film']","['This folder has 6 documents that are about the decentralisation of documentary and short film production of the FD by setting up of regional production centre of the FD at Calcutta and Madras, and the  …']",['document'],[]
383,madras,Q19893450,Madras Musings,,['english-language newspaper on the history and heritage of Chennai city'],['newspaper'],[]
384,madras,Q107058892,"Proposal for Setting up 4 Centres at New Delhi, Bombay, Calcutta and Madras, for Production of TV films","['Hong Kong Baptist University Library Digital Scholarship Services', 'Archival Documents of Official Film']","['This folder contains 4 documents. These documents are mainly about statement of the queries and the reply furnished by the Films Division/TV Centre in Delhi; Proposal for setting up of Centres at Bombay,  …']",['document'],[]
385,maroon,Q28548632,Black on Maroon,,['painting by Mark Rothko (Tate T01170)'],['painting'],[]
386,maroon,Q62091856,Your time is done now,,"slavery, resistance and defeat : the Maroon trials of Dominica (1813-1814)",['written work'],[]
387,maroon,Q66322822,"Fred Maroon, Photographer (NAID 102036919)",,"[""item in the National Archives and Records Administration's holdings""]",['item of collection or exhibition'],[]
388,maroon,Q58214641,Maroon beret,,['international symbol of airborne forces'],[],['military beret']
389,maroon,Q66322088,Photographer Fred Maroon (NAID 102037642),,"[""item in the National Archives and Records Administration's holdings""]",['item of collection or exhibition'],[]
390,medicine man,Q79341162,Medicine Man with Patient,,['painting by Allan Bushyhead'],['painting'],[]
391,medicine man,Q79340213,Medicine Man and His Guide,,['painting by Olaf Carl Seltzer'],['painting'],[]
392,medicine man,Q79307444,Medicine Man and Patient,,['painting by Woodrow Wilson Crumbo'],['painting'],[]
393,medicine man,Q79279221,Medicine Man Offering Peace Pipe to Setting Sun,,['painting by William de la Montagne Cary'],['painting'],[]
394,medicine men,Q110504446,Craig B,['Craig Damian Bazile'],"member of the Hip hop, Rap & R&B remix production team The Medicine Men",['human'],[]
395,mestizo,Q57234154,The Disappearing Mestizo Configuring Difference In The Colonial New Kingdom Of Granada,,,"['version, edition, or translation']",[]
396,mestizo,Q112902331,"Locating the mestizo intellectual race and class in Mariátegui, Arguedas and Gutiérrez",,['2000 doctoral thesis by Francisca da Gama at University of Auckland'],['doctoral thesis'],[]
397,mestizo,Q57234140,Mestizo Genomics Race Mixture Nation And Science In Latin America,,,"['version, edition, or translation']",[]
398,mestizos,Q23686434,Isla Mestizos,,['island in Colombia'],['island'],[]
399,metis,Q51437674,Additional notes on fossil sponges and other organic remains from the Quebec Group at Little Metis on the lower St. Lawrence,,"['Ottawa :Copp-Clark,1896. | Canadiana.org (archive.org) View Book']",['publication'],[]
400,metis,Q7399748,Sahtu Dene and Metis Comprehensive Land Claim Agreement,,"[""1993 indigenous land-claim agreement in Canada's Northwest Territories""]",[],[]
401,metis,Q51510253,"New species of fossil sponges from Little Metis, province of Quebec, Canada",,"['Montreal :Dawson,1888. | Canadiana.org (archive.org) View Book']",['publication'],[]
402,metis,Q51479329,Fossil sponges and other organic remains from the Quebec Group at Little Metis,,"['Montreal :[s.n.],1897. | Canadiana.org (archive.org) View Book']",['publication'],[]
403,mohammedan,Q4274182,Mohammedan muslim Cemetery,['Mohammedan Cemetery'],"['Muslim cemetery in Ufa, Bashkortostan, Russia']",['Islamic cemetery'],[]
405,moor,Q17674636,"Upper Slatesike lead mine and ore works, 750m north east of Black Dub",,"mine in Alston Moor, United Kingdom",['mine'],[]
406,moor,Q17676206,Round barrow on Grimston Moor 350m north east of Black Gill Plantation,,"['round barrow in Grimstone, Ryedale, England, UK']",['round barrow'],[]
407,moor,Q17649248,White Moor Stone,,"['architectural structure in Throwleigh, West Devon, England, UK']",['architectural structure'],[]
408,moor,Q17664967,"A carved rock within a large enclosure, 800m north east of Badger Way Stoop, Barningham Moor",,"['petroglyph in Barningham, County Durham, England, UK']",['petroglyph'],[]
409,moor,Q17676165,Round barrow on Grimston Moor 230m north east of Black Gill Plantation,,"['round barrow in Grimstone, Ryedale, England, UK']",['round barrow'],[]
410,moor,Q17663228,"Round barrow on Gerrick Moor, one of four known as Robin Hood's Butts, 680m north west of Black Beck Swang",,"['round barrow in Lockwood, Redcar and Cleveland, England, UK']",['round barrow'],[]
411,moor,Q17674904,"Rock with one large cup mark on the south slope of High Black Hill, 330m east of the shooting shelter in Middleton Moor Enclosur",,"['archaeological site in Middleton, Harrogate, England, UK']",['archaeological site'],[]
412,moor,Q17664853,"Round barrow on Ugthorpe Moor known as Loose Howe, 130m south west of Day Well House",,"['round barrow in Ugthorpe, Scarborough, England, UK']",['round barrow'],[]
413,moor,Q17658212,White Cross boundary marker known as Fat Betty on Danby Moor,"['White Cross (South)', 'White Cross']","['wayside cross on the boundary of Danby, Rosedale East Side and Westerdale, North Yorkshire, England, UK']",['wayside cross'],[]
414,moors,Q59642905,Revegetation of severely burnt heather moorland in the North York Moors National Park,,['doctoral thesis by M. K. Bridges'],['thesis'],[]
415,moors,Q26441671,North York Moors Railway Lime And Coal Cells Attached To Southern End Of Goathland Station,,"['building in Goathland, Scarborough, North Yorkshire, UK']",['building'],[]
416,moors,Q5884558,Holt Heath,"['Holt Heath, Dorset', 'Holt and West Moors Heaths SSSI']","['common land in Dorset, United Kingdom']","['common land', 'heath']",[]
417,moors,Q96373805,Border Moors & Forests,,['NCA & Upland plateau in far-northern England'],[],[]
418,moors,Q84998635,"Retaining wall bounding churchyard of St Mary's Church on west, south and half of east side including  gate piers at south west corner",,"wall in Thornton-le-Moors, Cheshire, UK","['churchyard wall', 'retaining wall', 'gatepost']",[]
