,term,entity_id,text_1,text_2,text_3,text_4,text_5
321,dwarfs,Q29061014,Forest animals,,character group from Disney's Snow White and the Seven Dwarfs,['fictional group of characters'],[]
322,dwarfs,Q2273386,Doppler spectroscopy,"['radial-velocity method', 'wobble method']",indirect method for finding extrasolar planets and brown dwarfs,['method of detecting extrasolar planets'],[]
323,dwarfs,Q110143104,"On the Evolution, Detection, and Characterization of Small Planets in the Habitable Zones of M Dwarfs",,"['doctoral dissertation by Rodrigo Luger, University of Washington, 2017']","['doctoral thesis', 'written work']",[]
324,dwarfs,Q56379149,Evolution of spin and orbital periods in isolated white dwarfs and related binary systems,,['doctoral thesis'],['doctoral thesis'],[]
325,dwarfs,Q63892196,The King,,musical character in the musical Snow White and the Seven Dwarfs by Frank Churchill,"['fictional human', 'musical theatre character']",[]
326,dwarfs,Q29083021,The Vultures,,character group from Disney's Snow White and the Seven Dwarfs,['fictional group of characters'],[]
327,dwarfs,Q63892199,Mother,,musical character in the musical Snow White and the Seven Dwarfs by Frank Churchill,"['fictional human', 'musical theatre character']",[]
328,dwarves,Q3870124,Petty Dwarves,['Noegyth Nibin'],"[""fictional people from J.R.R. Tolkien's legendarium""]",['Middle-earth people'],['Middle-earth dwarf']
329,dwarves,Q2738581,Norse dwarves,['Dvergar'],"['being that dwells in mountains and in the earth, and is variously associated with wisdom, smithing, mining, and crafting']","['fictional humanoid species', 'Norse mythical humanoid race']",['dwarf']
330,dwarves,Q3478903,The Seven Rings of Dwarves,,"[""magic rings in Tolkien's legendarium""]",['group of fictional objects'],['Rings of Power']
331,dwarves,Q16141399,Fathers of the Dwarves,,"[""fictional group of dwarves in Tolkien's legendarium""]",['fictional group of characters'],['Middle-earth dwarf']
333,dwarves,Q2607197,character race,,"somewhat analogous with ""humanoid species"" in fantasy and science fiction; e.g. elves and dwarves",[],['class of fictional entities']
334,dwarves,Q822098,Dwarf,['Dwarves'],['race in World of Warcraft'],"['fictional humanoid species', 'Warcraft race']",['fictional humanoid']
335,dwarves,Q20964745,Category:Brown dwarves detected by method,,['Wikimedia category'],['Wikimedia category'],[]
336,dwarves,Q7462260,Khuzdûl,"['Khuzdul', 'Dwarvish', 'Dwarfish']",fictional language of dwarves in the fantasy works of J. R. R. Tolkien,['languages constructed by J. R. R. Tolkien'],[]
337,dwarves,Q2024813,Oompa-Loompa,"['Umpa Lumpa', 'Oompa Loompa', 'Umpa-Lumpa']",fictional dwarves who appear in the Charlie and the Chocolate Factory media franchise,"['fictional ethnic group', 'group of fictional characters']",[]
338,dwarves,Q19928340,Children teasing dwarves,,['painting by Jan Miense Molenaer'],['painting'],[]
339,eskimo,Q666758,Saqqaq culture,,Paleo-Eskimo culture in Greenland existing from around 2500 BCE until about 800 BCE,['archaeological culture'],[]
340,eskimo,Q1246654,Uralo-Siberian,['Uralo-Siberian languages'],"proposed language family consisting of Uralic, Yukaghir and Eskimo–Aleut; proposed in 1998 by Michael Fortescue",['language family'],[]
341,eskimo,Q641154,Independence I culture,"['Independence 1 culture', 'Independence One culture']","Paleo-Eskimo culture of peoples who lived in northern Greenland from 2,400 to 1,000 B.C",['archaeological culture'],[]
342,eskimo,Q5398155,Eskimo–Uralic,['Eskimo–Uralic languages'],['proposed language family combining the Uralic and Eskimo–Aleut language families'],['language family'],[]
345,eskimo,Q51440055,The Ammassalik Eskimo : contributions to the ethnology of the East Greenland natives,,"['Copenhagen :Printed by B. Luno,1914- | University of Toronto - Robarts Library View Book']",['publication'],[]
346,eskimo,Q603749,Dorset culture,"['Dorset Tradition', 'Kalaallit Nunaat']",Paleo-Eskimo culture (500 BCE–1500 CE) that preceded the Inuit in the Arctic of North America,['archaeological culture'],[]
347,eskimo,Q51521215,Prehistoric and present commerce among the Arctic coast Eskimo,,"['Ottawa :Government Printing Bureau,1914. | University of California Libraries (archive.org) View Book']",['publication'],[]
348,eskimo,Q66330780,The Earth and Its Peoples: Eskimo Sea Hunters (Northwestern Alaska) - 1955 (NAID 48064),,"[""item in the National Archives and Records Administration's holdings""]",['item of collection or exhibition'],[]
349,eskimo,Q51450655,"The Bruce Collection of Eskimo material culture from Port Clarence, Alaska",,"['[Chicago] :Field Museum of Natural History,1976. | University Library, University of Illinois Urbana Champaign View Book']",['publication'],[]
350,eskimo,Q51473727,The first Peary collection of polar Eskimo material culture,,"['[Chicago]Field Museum of Natural History,1972. | University Library, University of Illinois Urbana Champaign View Book']",['publication'],[]
351,eskimos,Q51438939,Aleutian islanders; Eskimos of the north Pacific,,"['[Chicago]:Chicago Natural History Museum Press,1944. | University Library, University of Illinois Urbana Champaign View Book']",['publication'],[]
352,eskimos,Q66219906,"Genealogical Census of Eskimos at Point Barrow, Alaska (NAID 4872674)",,"[""a series in the National Archives and Records Administration's holdings""]",['collection'],[]
353,eskimos,Q4532729,eskimology,"['inuitology', 'arctic studies']",complex of humanities sciences relating to Eskimos (Inuits),['area studies'],[]
354,eskimos,Q131242,Eskimo,"['esquimaux', 'Eskimos or Esquimaux']",['indigenous people from the circumpolar region'],"['people', 'ethnic group']",['people']
355,eskimos,Q51442611,Anthropometric observations on the Eskimos and Indians of Labrador,,"['New York:Kraus Reprint,1971. | University Library, University of Illinois Urbana Champaign View Book']",['publication'],[]
356,eskimos,Q51440085,Among the Eskimos of Labrador; a record of five years' close intercourse with the Eskimo tribes of Labrador,,['TorontoMusson Book Co.1912 | University of Toronto - Robarts Library View Book'],['publication'],[]
357,eskimos,Q51427789,The food birds of the Smith Sound Eskimos,,"['New York,1919 | University of California Libraries (archive.org) View Book']",['publication'],[]
358,eskimos,Q51507617,My Arctic journal : a year among ice-fields and Eskimos,,"['London :Longmans, Green,1894. | University Library, University of North Carolina at Chapel Hill (archive.org) View Book']",['publication'],[]
359,eskimos,Q51424472,The life and work of the Rev. E.J. Peck among the Eskimos,,"['London,Hodder,1904. | University of Toronto - Robarts Library View Book']",['publication'],[]
360,eskimos,Q65569063,Folk Scene: Several Groups of Reindeer and Eskimos,,['print in the National Gallery of Art (NGA 58484)'],['print'],[]
361,ethnic group,Q41710,ethnic group,"['people group', 'ethnic groups', 'ethnicity']",['socially defined category of people who identify with each other'],"['classification system', 'personal data']",['population group']
362,ethnic group,Q2640974,Teptjars,"['Tipter', 'Teptjari', 'Tiptär']","A subset of the Bashkir people, described either as a ethnic group, or a social group (estate of the realm) depending on period and circumstances","['ethnic group', 'social group']",[]
363,ethnic group,Q5404271,Ethnic identity development,,"includes the identity formation in an individual's self-categorization in, and psychological attachment to, (an) ethnic group(s)",[],[]
364,ethnic group,Q212926,endogamy,,"practice of marrying within a specific ethnic group, class, or social group",[],"['marriage', 'assortative mating']"
365,ethnic group,Q2531956,ethnic group,['ethnic groups'],"['ethnic group, minority within a state, especially a single ethnic group within a polyethnic state']",[],['social group']
367,ethnic group,Q2462146,Ukrainian culture,"['culture of Ukrainians', 'culture of Ukraine']",composition of material and spiritual values of Ukrainian people that has formed throughout its history; culture of Ukrainians as ethnic group,"['ethnic culture', 'culture of an area']","['culture of Europe', 'Slavic culture']"
368,ethnic group,Q3570024,ethnic music,"['world music', 'national music']","identifies all those genres of music that are placed outside the ""standard"" schemes of western pop music or classical music using some type of ethnic component, that is explicitly attributable to a specific ethnic group, population or culture",['music genre'],['music']
369,ethnic group,Q12104193,ethnic culture,"['culture of ethnic group', 'national culture', 'ethnic heritage']","['culture cultivated inside an ethnic group, to differ from national culture (inside souverein state)']",['heritage'],['culture']
371,ethnic group,Q112583744,French people in fiction,"['French in fiction', 'Frenchman in fiction', 'Frenchwoman in fiction', 'Frenchmen in fiction', 'Frenchwomen in fiction']",character represented as belonging to the French people as a cultural group (created to avoid controversies around the question if French (Q121842) is an ethnic group),['ethnic or cultural group in fiction'],[]
372,ethnic group,Q107565306,music by language,,"music whose main distinguishing criterion is language (for cultural or regional criteria, use ""music by country and region"" or ""music by ethnic group"")",['Wikidata metaclass'],['music']
373,ethnic groups,Q41710,ethnic group,"['people group', 'ethnic groups', 'ethnicity']",['socially defined category of people who identify with each other'],"['classification system', 'personal data']",['population group']
374,ethnic groups,Q110441926,white nationalist,,"person who supports the perceived political interests of the white population within a particular country, especially to the exclusion or detriment of other racial and ethnic groups",['occupation'],['nationalist']
375,ethnic groups,Q2531956,ethnic group,['ethnic groups'],"['ethnic group, minority within a state, especially a single ethnic group within a polyethnic state']",[],['social group']
376,ethnic groups,Q97455294,Australian Standard Classification of Cultural and Ethnic Groups identifier,"['ASCCEG ID', 'ASCCEG 2019 ID']",['identifier for classification of cultural and ethnic groups'],['identifier'],[]
378,ethnic groups,Q8085998,"Category:""Related ethnic groups"" needing confirmation",,['Wikimedia category'],['Wikimedia administration category'],[]
379,ethnic groups,Q2509271,Jewish ethnic divisions,"['Jewish ethnic groups', 'Jewish communities', 'Jewish ethnicity']",['communities of varying ethnicities that adhere to Judaism'],['group of humans'],"['Jewish people', 'ethnic group']"
380,ethnic groups,Q105999586,Wikidata property related to ethnic groups or indigenous people,,['type of Wikidata property'],['type of Wikidata property'],['Wikidata property']
381,ethnic groups,Q56613395,Understanding the self-management of type 2 diabetes in black and minority ethnic groups using a health literacy framework,,['doctoral thesis'],['doctoral thesis'],[]
382,ethnic groups,Q2002622,ethnic groups in the Philippines,,['Demography of the Philippines'],"['aspect in a geographic region', 'human migration']",[]
383,ethnic groups,Q6822251,Meta-ethnicity,,large group of related ethnic groups who identify with each other,['ethnicity'],['ethnic studies']
384,ethnicities,Q112934212,The influence of shifting Pacific identities in learning : the experience of parents raising children of mixed Pacific ethnicities,,"[""2017 master's thesis by Rachael Violeti Leafe at Massey University""]","[""master's thesis""]",[]
385,ethnicities,Q2560112,White separatism,,a political and social movement that seeks the separation of white people from people of other races and ethnicities,"['political movement', 'social movement']",['white supremacy']
386,ethnicities,Q2509271,Jewish ethnic divisions,"['Jewish ethnic groups', 'Jewish communities', 'Jewish ethnicity']",communities of varying ethnicities that adhere to Judaism,['group of humans'],"['Jewish people', 'ethnic group']"
387,ethnicities,Q110147908,The Political Leaders’ Affiliation Database,"['Political Leaders’ Affiliation Database', 'PLAD']",database with information on birthplaces and ethnicities of political leaders,['database'],[]
388,ethnicities,Q3707278,Bangsa Malaysia,,Malaysian policy advocating for all ethnicities to be represented in the national culture,[],[]
389,ethnicities,Q5404305,Ethnic relations in India,,behaviours toward people of other ethnicities or races in India,[],[]
390,ethnicities,Q16320185,Celts,"['Celtic people', 'modern Celtic people', 'modern Celts']",modern group of ethnicities who share Celtic languages and cultures,[],['Indo-European people']
391,ethnicities,Q704501,Sergey Uvarov,"['Count Sergey Semionovich Uvarov', 'Sergey Semionovich Uvarov']","Russian noble who was a classical scholar and formulated the famous doctrine ""Orthodoxy, Autocracy, and Nationality"" to united many ethnicities (1786-1855)",['human'],[]
392,ethnicities,Q311977,Hindustani ethnics,['Madhyadeshi nation'],a nation consists of multiple ethnicities of people living in the Indian subcontinent,"['panethnicity', 'nation']",[]
393,ethnicities,Q16141544,Ethnic groups in Chinese history,,ethnicities of significance to the history of China,[],[]
394,ethnicity,Q113465752,Cultural identity,['CG'],"identification with, or sense of belonging to, a particular group based on various cultural categories, including nationality, ethnicity, race, gender, and religion.",['Core competencies'],[]
395,ethnicity,Q89668650,intercultural relationship,"['multicultural relationship', 'transcultural relationship']","intimate relationship between persons of different nationality, ethnicity or culture",[],['intimate relationship']
396,ethnicity,Q89669411,intercultural marriage,"['multicultural marriage', 'trancultural marriage']","marriage between persons of different nationality, ethnicity, class or culture",[],"['intercultural relationship', 'marriage']"
397,ethnicity,Q7604529,status group,,"group of people within a society differentiated on the basis of non-economic qualities such as honour, prestige, ethnicity, race and religion",['classification'],['group of humans']
398,ethnicity,Q107575245,Gendering United States democratic assistance in Kyrgyzstan: Understanding the implications and impact of gendered ethnicity,,['doctoral thesis by Lori M Handrahan'],['doctoral thesis'],[]
399,ethnicity,Q59581366,"Movement of Asian and Swahili identities : impact of tourism on constructions of community, ethnicity, and gender relations in Zanzibar town",,['doctoral thesis by Akbar Abdulali Keshodkar'],['thesis'],[]
400,ethnicity,Q112078715,inferred from nationality or ethnicity,,['heuristics for attributing and referencing Wikidata statements'],"['heuristic', 'reasoning']",[]
401,ethnicity,Q112873503,Canadian Ethnic Studies Association,"['CESA', 'CESA-SCEE', 'Research Centre for Canadian Ethnic Studies']","non-profit interdisciplinary organization devoted to the study of ethnicity, multiculturalism, immigration, inter-group relations and the cultural life of ethnic groups in Canada","['publisher', 'voluntary association', 'nonprofit organization']",[]
402,ethnicity,Q80100972,fairness,,"trait of an algorithm, whose its results are independent of given variables, e.g. gender, ethnicity, sexual orientation, disability",[],[]
403,ethnicity,Q6266,nation,,"community of people who share a common language, culture, ethnicity, descent, or history","['construct', 'political concept']",['group of humans']
404,exotic,Q1401536,menagerie,,form of keeping common and exotic animals in captivity that preceded the modern zoological garden,[],['zoo']
405,exotic,Q3723095,Antiprotonic helium,,exotic matter with an antiproton in place of an electron,[],[]
406,exotic,Q112903729,exotic resonance,['exotic resonances'],['concept in particle physics'],[],['resonance']
408,exotic,Q1068126,exotic atom,,['neutral composite particle with some components not found in normal atoms'],[],['atom']
409,exotic,Q61989753,"Centerpiece presented to Prince and Princess Albert of Belgium, October 2, 1900",,Continental silver hollow ware centerpiece in organic form with openwork repoussé design of large exotic orchid blossoms and stylized foliage.,['sculpture'],[]
410,exotic,Q16872679,Exotic affine space,,['Real affine space of even dimension that is not isomorphic to a complex affine space'],[],['complex algebraic variety']
411,exotic,Q103920449,"She belonged in this garden, in the checker of light and shadow and exotic color, slender like a young bamboo and rounded as a purple passion fruit.",,['painting by N. C. Wyeth'],['painting'],[]
412,exotic,Q112856680,Effects of litter and woody debris quality on decomposition and nutrient release in exotic forests in New Zealand,,['2001 doctoral thesis by G. K. Girisha at Lincoln University'],['doctoral thesis'],[]
413,exotic,Q15218857,exotic star,,['hypothetical compact star composed of exotic matter'],[],"['compact star', 'hypothetical entity']"
415,exotic,Q1920232,Menagerie van Aken,"['Menagerie van Aaken', 'Menagerie van Acken']","collection of captive animals, frequently exotic, kept for display; or the place where such a collection is kept, a precursor to the modern zoological garden","['business', 'travelling menagerie']",[]
416,exotics,Q58022418,Exotics,,['painting by Paul Klee'],['painting'],[]
417,exotics,Q11289736,EXOTICS,,,['musical group'],[]
418,exotics,Q66634324,Exotics,,['instrumental recording by Kevin MacLeod'],['music track without vocals'],[]
419,exotics,Q55180341,Exotics,,['song by Kevin MacLeod'],['musical work/composition'],[]
420,exotics,Q7342734,Robert Cantley,,plant conservationist and managing director of Borneo Exotics,['human'],[]
421,first world,Q876830,First World,,['conceptual country classification'],"['classification system', 'group']",[]
422,first world,Q112890352,"The contribution of first world city-regions to global sustainability : the case of transboundary externalities and planning in Auckland, New Zealand","['The contribution of First World city-regions to global sustainability: The case of transboundary externalities and planning in Auckland, New Zealand']",['2012 doctoral thesis by Nathaniel Caramat Landingin at University of Auckland'],['doctoral thesis'],[]
424,first world,Q100097293,Persia and Babylonia: Creating a New Context for Understanding the Emergence of the First World Empire,['Persia and Babylonia'],['EU Funded (H2020) Research Project'],"['research grant', 'research project']",[]
425,first world,Q211168,2000-watt society,,political model envisaging the average First World citizen reducing their average energy usage to no more than 2000 watts by 2050,[],[]
426,first world,Q85816262,Regionialism,,"regional architectural style, inspired by local materials, techniques and design, frequently applied during reconstructions after the First World War",['architectural style'],[]
427,first world,Q5362123,First World problem,['First World problems'],['frustration experienced by a privileged person in a First World country'],"['Internet meme', 'notion']",['problem']
430,first world,Q104915635,"Official British propaganda in Allied and neutral countries during the First World War, with particular reference to organisation and methods",,['MPhil thesis by Michael Lewis Sanders'],"[""master's thesis""]",[]
431,first world,Q112158693,Memoirs of First World War Nurses: Making Meaning of Traumatic Experiences: Connections (Critical Component),,['2013 doctoral thesis by Maxine G Alterio at Victoria University of Wellington'],['doctoral thesis'],[]
432,first world,Q99660483,Innovating in Combat: telecommunications and intellectual property in the First World War,,['AHRC Research Grant (2013)'],"['research grant', 'research project']",[]
433,first world,Q60463389,Central Committee on Women's Employment,,UK organization set up during the First World War to provide employment for women,['organization'],[]
434,footman,Q4382663,footman,['footboy'],['male servant'],['occupation'],['domestic worker']
435,footman,Q107865522,"77th US Colored Infantry: Footman, Amos",,"[""file unit in the National Archives and Records Administration's holdings (NAID 170772979)""]",['collection'],[]
436,footman,Q19912727,A Footman Sleeping,,['painting by Charles Bargue'],['painting'],[]
437,footman,Q49638341,Footman Islands,,"['island in Strafford County, New Hampshire, United States of America']",['island'],[]
438,footman,Q897404,berlin,['berline'],"type of covered, fast and light, four-wheeled, travelling horse carriage with two interior seats and a separate hooded rear seat for a footman, detached from the body","['horse-drawn vehicle', 'wheeled vehicle']","['coach', 'vis-à-vis']"
439,footman,Q107794240,"33rd US Colored Infantry, Misc Cards: Camble, Footman",,"[""file unit in the National Archives and Records Administration's holdings""]",['collection'],[]
440,footman,Q110684852,"Running Footman of Naples, leaf from 'A Collection of Dresses by David Allan Mostly from Nature' - David Allan",,['work of art by David Allan'],['work of art'],[]
441,footman,Q63884271,Footman,,['musical character in the musical Cinder Ellen up too Late'],"['fictional human', 'musical theatre character']",[]
442,footman,Q63486481,The Footman,,['operatic character in the opera Vanessa by Samuel Barber'],"['operatic character', 'fictional human']",[]
443,footman,Q63891493,Footman,,['musical character in the musical Marriage a la Carte by Ivan Caryll'],"['fictional human', 'musical theatre character']",[]
444,footmen,Q52270723,"The Elopement: Pamela flying to the Coach, while Lady Davers sends Two of her Footmen to stop her (from Samuel Richardson's Pamela; or Virtue Rewarded, 1740-1) (a Vauxhall Supper Box Picture)",,"['painting by Francis Hayman, RA']",['painting'],[]
445,footmen,Q63883739,Will and Won't,,musical character in the musical Bluebell in Fairyland by Walter Slaughter; mr. Joplin's footmen; also the Reigning King and Queen,"['fictional human', 'musical theatre character']",[]
446,footmen,Q60481736,"A charioteer riding through a rocky landscape with an entourage of footmen and musicians, page from a Razm-nama (Book of Wars) adapted from the Sanskrit Mahabharata and translated into Persian by Mir Ghiyath al-Din Ali Qazvini, known as Naqib Khan (P",,"['painting by Yusuf Ali (Indian, active early 1600s) (2013.322)']",['painting'],[]
447,footmen,Q63526989,Ball guests,,"operatic character in the opera Cendrillon; ladies, royal footmen",['group of fictional characters'],['operatic character']
448,footmen,Q63892545,"Footmen, Guests, Gibson Girls, Bridesmaids",,['musical character in the musical The Catch of the Season by Herbert Haines'],"['fictional human', 'musical theatre character']",[]
449,footmen,Q80004651,Combat between horsemen and footmen,,['print by Hieronymous Hopfer (German) (1930.576)'],['print'],[]
450,footmen,Q114761400,Battle between Dutch horsemen and Spanish footmen,,['painting by Paulus van Hillegaert (I)'],['painting'],[]
451,footmen,Q65085160,Directions to Footmen,,['print in the National Gallery of Art (NGA 31622)'],['print'],[]
452,footmen,Q97788384,Directions to Footmen,,"['print by Thomas Rowlandson (MET, 59.533.1002)']",['print'],[]
453,footmen,Q97788386,Directions to Footmen,,"['print by Thomas Rowlandson (MET, 59.533.1213)']",['print'],[]
454,full blood,Q108710229,full brother,"['full blood brother', 'full-blood sibling']",['brother who shares both parents'],['kinship'],"['full sibling', 'biological brother']"
455,full blood,Q108712929,full sister,"['full blood sister', 'full-blood sister']",['female siblings who share both parents'],['kinship'],"['full sibling', 'biological sister']"
456,full blood,Q113884981,Study of Home Full Blood Count (FBC) Telemonitoring Device for Chemotherapy Patient,,['clinical trial'],['clinical trial'],[]
457,full blood,Q2658232,Cristina Calderón,"['Cristina Calderon', 'Abuela Cristina']","last full blood Yagán, last known speaker of the Yaghan language",['human'],[]
458,full blood,Q41798757,full sibling,['full blood sibling'],['sibling with the same parents'],['kinship'],['biological sibling']
459,full blood,Q51381206,Full blood Poland china hogs,,"['Owatonna, Minn. :Clinton Falls Nursery Co.,[1913] | U.S. Department of Agriculture, National Agricultural Library']",['edition of commercial catalogue'],[]
460,full blood,Q886518,complete blood count,"['CBC', 'complete blood cell count', 'full blood count', 'full blood exam', 'hemogram']",['medical laboratory test'],['blood test'],['cell counting']
462,gay,Q592,gay,"['homosexual person', 'homosexuals', 'homosexual people', 'gay people', 'gay person', 'ghey', 'ゲイ']",['term referring to a homosexual person or the trait of homosexuality'],"['sexual orientation', 'sexual minority']","['LGBT', 'homosexuality']"
465,gay,Q40246,gaydar,,"colloquialism referring to the intuitive ability of a person to assess others' sexual orientations as gay, bisexual or heterosexual",['LGBT slang'],[]
466,gay,Q5207989,daddy,['gay daddy'],['slang term in gay culture meaning an older man sexually involved in a relationship or having a sexual interest in a younger man'],[],[]
468,gay,Q17015701,gay sexual practices,"['gay sex', 'sex between men']","['sexual activities involving men who have sex with men, regardless of their sexual orientation or sexual identity']",[],['homosexual sexual practices']
470,gay,Q850698,lavender marriage,['relations between gay men and heterosexual women'],['marriage to feign heterosexuality for one or both spouses'],[],"['marriage of convenience', 'mixed-orientation marriage']"
471,gay,Q979368,straight-acting,['straight acting'],same gender-attracted person who does not exhibit the appearance or mannerisms of what is seen as typical for gay people,['behavior'],['LGBT']
472,gay,Q110266417,2SLGBTQ+,['LGBTQ2S+'],"abbreviation used to describe two-spirit people, lesbians, gay men, bisexual people, transgender people, queer people, and other gender and sexual minorities as a group; commonly used in Canada to place indigenous people first",['community'],"['sexual minority', 'LGBT']"
473,gay,Q51424,LGBT stereotypes,,"conventional, formulaic generalizations, opinions, or images about lesbian, gay, bisexual and transgender (LGBT) people",['social movement'],[]
474,gay,Q849216,ex-gay movement,,['movement that encourages people to refrain from homosexual relationships'],['social movement'],[]
475,gay,Q116033699,sex instruction for gay men,"['gay sexual education', 'sex ed for gay men', 'sex education for gay men', 'gay sex ed', 'gay sex education']","[""instruction on issues relating to gay men's sexuality""]",['sex education'],[]
482,gayer,Q75889321,Frances Dobbs,['Frances Gayer'],['Peerage person ID=383133'],['human'],[]
483,gayer,Q75907417,Agnes Echlin,['Agnes Gayer'],['Peerage person ID=395679'],['human'],[]
484,gayer,Q75377183,Marilyn Emma Margaret Wills,"['Marilyn Wills', 'Marilyn Gayer']",['(1947-1970)'],['human'],[]
485,gayer,Q99057528,"Gayer, Edmund Richard",,['entry in Men-at-the-Bar'],['biographical article'],[]
486,gayer,Q1031241,Gyula Gáyer,"['Gyula Gayer', 'Gyula Julius Gáyer', 'Gáyer', 'Julius Gáyer']",['botanist (1883-1932)'],['human'],[]
487,gayer,Q79408924,Gayer Gari Daspara SSK,,,"['primary school', 'co-educational school', 'rural school']",[]
488,gayer,Q6235013,John Gayer,,['Wikimedia disambiguation page'],['Wikimedia human name disambiguation page'],[]
489,gayer,Q19042266,"Gayer, Arthur Edward (DNB00)",,['entry in Dictionary of National Biography'],['biographical article'],[]
490,gayer,Q19042276,"Gayer, John (d.1649) (DNB00)",,['entry in Dictionary of National Biography'],['biographical article'],[]
491,gayer,Q19042285,"Gayer, John (d.1711?) (DNB00)",,['entry in Dictionary of National Biography'],['biographical article'],[]
492,gayest,Q5528629,Gayest Of All Time With Jonny McGovern,"[""Gay Pimpin' with Jonny McGovern""]",['English LGBTQ audio podcast'],['podcast'],[]
493,gayest,Q3312937,Miguel Angel Garcia,"['Miguel Angel Garcia Cortez', 'Miguel Ángel García', 'Mikey Garcia', 'the gayest of them all']",['American boxer'],['human'],[]
494,gays,Q701161,Hirschfeld Eddy Foundation,,"German foundation for the Human Rights of Lesbians, Gays, Bisexuals and Transgender People","['pressure group', 'foundation', 'LGBTQ+ association', 'charitable corporation']",[]
495,gays,Q115140251,"Living Cohabitation In The Republic Of Korea: The Reported Experiences Of Lesbians, Gays And Heterosexuals",,['doctoral thesis'],['doctoral thesis'],[]
496,gays,Q5770369,homonormativity,['cishomonormativity'],assimilation of heteronormative ideals and institutions by gays and lesbians,['social norm'],[]
497,gays,Q5098454,Children of Lesbians and Gays Everywhere,['COLAGE'],['organization'],"['LGBTQ+ rights organization', 'virtual organization']",[]
498,gays,Q9035018,"Monument in memory of gays, lesbians and retaliated transsexuals",,,"['LGBT historic place', 'monument']",[]
499,gays,Q112776353,Gay & Gray München e.V.,['Gay & Gray München'],"Association, self-help and leisure group for older gays",['club'],[]
500,gays,Q109480172,Old Gays,['The Old Gays'],['group of social media personalities'],['group of humans'],[]
502,gays,Q65070953,Gays Against Guns,['GAG'],['group of LGBTQ people committed to ending gun violence'],"['direct action', 'organization']",[]
503,gays,Q63729817,"president of the State Federation of Lesbians, Gays, Trans and Bisexuals",,,['position'],['chairperson']
504,gays,Q23786616,Memorial for gays and lesbians persecuted by the nai regime,['Monument to homosexuals persecuted under National Socialism in Lübeck[2]'],['LGBT memorial in Germany'],"['LGBT historic place', 'memorial', 'cautionary monument']",[]
505,gypsies,Q110922133,Sea Gypsies,"['Sea Nomads', 'Sea Gypsy', 'Sea Nomad', 'Seafarers', 'mořští nomádi']",['three or four ethnolinguistic groups in Southeast Asia combined into one ethnic category'],['ethnic group'],['indigenous people']
506,gypsies,Q875651,Travellers,"['Gypsies', 'Pavee', 'Mink', 'Pickies', 'Irish Travellers']",['traditionally nomadic people of ethnic Irish origin'],"['ethnic group', 'itinerant groups in Europe']",[]
507,gypsies,Q17150753,itinerant groups in Europe,"['itinerant group in Europe', 'European itinerant groups', 'Travelers', 'Travellers', 'Gypsies']",['Traditionally nomadic groups in Europe'],[],['ethnic group']
508,gypsies,Q7437768,Scottish Gypsy and Traveller groups,,people in Scotland loosely termed gypsies or travellers,[],[]
509,gypsies,Q99832322,The Housing (Assessment of Accommodation Needs) (Meaning of Gypsies and Travellers) (England) Regulations 2006,,['UK Statutory Instrument 2006\xa0No. 3190'],['UK Statutory Instrument'],[]
510,gypsies,Q110684093,"A Guitarist - Study for ""Life Among the Gypsies"" & verso Mother and Child - for ""A Highland Interior"" - John Phillip",,['work of art by John Phillip'],['work of art'],[]
511,gypsies,Q48800884,The Tinkers' Heart,"[""The Gypsy's Heart"", ""Gypsies' Heart"", ""The Gypsy's Wedding Heart"", ""Tinkers' Heart, Scottish Travellers' commemorative monument 820m E of Ardno""]","['architectural structure in Argyll and Bute, Scotland, UK']",['monument'],[]
512,gypsies,Q99830406,Housing (Assessment of Accommodation Needs) (Meaning of Gypsies and Travellers) (Wales) Regulations 2007,,['Wales Statutory Instrument 2007\xa0No. 3235 (W.\xa0285)'],"['UK Statutory Instrument', 'Welsh Statutory Instrument']",[]
513,gypsies,Q52153180,Extensive Woody Landscape with Gypsies telling a Gentleman's Fortune,,"[""painting by attributed to Jacques d'Arthois""]",['painting'],[]
514,gypsies,Q23777561,Social Democratic Party of Hungarian Gypsies,,['short-lived Hungarian political party'],['political party'],[]
515,gypsy,Q105395491,Toya Prudêncio,['Sónia Prudêncio'],"Ethnic activist, Portuguese gypsy, dedicated to the fight against discrimination and defending social equity. In 2016, she was recognized as ""Gypsy of the Year"" for her dedication to defending Human Rights.",['human'],[]
516,gypsy,Q110922133,Sea Gypsies,"['Sea Nomads', 'Sea Gypsy', 'Sea Nomad', 'Seafarers', 'mořští nomádi']",['three or four ethnolinguistic groups in Southeast Asia combined into one ethnic category'],['ethnic group'],['indigenous people']
517,gypsy,Q51412682,Gypsy moth management in the United States : a cooperative approach : final environmental impact statement,,"['Radnor, PA :U.S. Dept. of Agriculture, Forest Service, Northeastern Area State and Privat']",['publication'],[]
518,gypsy,Q51521182,Predicting the rate of change in timber value for forest stands infested with gypsy moth,,"['[Broomall, Pa.?] :U.S. Dept. of Agriculture, Forest Service, Northeastern Forest Experiment Station,1982. | U.S. Department of Agriculture, National']",['publication'],[]
519,gypsy,Q51506962,Mortality risks for forest trees threatened with gypsy moth infestation,,"['[Broomall, Pa.] :United States Dept. of Agriculture Forest Service, Northeastern Forest Experiment Station,[1987] | U.S. Department of Agriculture,']",['publication'],[]
