,term,hit_id,bow,cs_rm,cs_wm,cs_rm_wm
129605,ethnic groups,Q105999586,"['group', 'related', 'people', 'type', 'ethnic', 'indigenous', 'wikidata', 'property']",0.9098118608754904,0.8068992168033965,0.9042811976154412
129927,ethnic groups,Q56613395,"['management', 'understanding', 'using', 'thesis', 'minority', 'self', 'diabetes', 'group', 'type', 'black', 'ethnic', 'doctoral', 'literacy', 'framework', 'health']",0.909738853637072,0.8013968928728243,0.9088954849626952
129695,ethnic groups,Q2002622,"['migration', 'aspect', 'philippine', 'group', 'demography', 'geographic', 'ethnic', 'region', 'human']",0.9076524159471916,0.8464238843341266,0.9071972691203888
129959,ethnic groups,Q6822251,"['meta', 'identify', 'group', 'related', 'ethnic', 'ethnicity', 'large']",0.9067503438494504,0.8155299036885143,0.9016062081031256
169714,ethnicities,Q112934212,"['massey', 'shifting', 'parent', 'raising', 'mixed', 'thesis', 'leafe', 'university', 'influence', 'violeti', 'learning', 'master', 'rachael', 'experience', 'pacific', 'ethnicity', 'child', 'identity']",0.8960195666814726,0.8177358099853546,0.8994387592888577
169723,ethnicities,Q2560112,"['separatism', 'movement', 'white', 'people', 'separation', 'social', 'ethnicity', 'seek', 'race', 'political']",0.890456190019735,0.8672834035271301,0.901406007840587
169722,ethnicities,Q2509271,"['varying', 'group', 'community', 'jewish', 'ethnic', 'judaism', 'ethnicity', 'adhere', 'division']",0.8796245434133417,0.8687979522264113,0.8855421775690934
169709,ethnicities,Q110147908,"['plad', 'database', 'information', 'birthplace', 'affiliation', 'ethnicity', 'leader', 'political']",0.8737419836416165,0.7783928013903318,0.8719220167339395
169725,ethnicities,Q3707278,"['culture', 'advocating', 'national', 'represented', 'ethnicity', 'policy', 'malaysian', 'malaysia', 'bangsa']",0.8732078174656903,0.8269073650960816,0.8817844849243452
169728,ethnicities,Q5404305,"['race', 'india', 'people', 'ethnic', 'relation', 'ethnicity', 'behaviour', 'toward']",0.8719520546531915,0.8775670213677097,0.8832542166794851
169719,ethnicities,Q16320185,"['culture', 'celtic', 'share', 'language', 'group', 'people', 'ethnicity', 'celt', 'modern']",0.8698150645114151,0.8354240790908409,0.8744949249586409
169733,ethnicities,Q704501,"['count', 'famous', 'doctrine', 'orthodoxy', 'uvarov', 'united', 'russian', 'classical', 'many', 'formulated', 'autocracy', 'semionovich', 'ethnicity', 'scholar', 'sergey', 'noble', 'nationality']",0.8665084817928916,0.7834353948788543,0.8655633272835016
169724,ethnicities,Q311977,"['hindustani', 'multiple', 'subcontinent', 'nation', 'people', 'living', 'ethnic', 'madhyadeshi', 'ethnicity', 'consists', 'indian']",0.8616144315322919,0.8534968124637895,0.8683986561442467
169718,ethnicities,Q16141544,"['history', 'chinese', 'significance', 'group', 'ethnic', 'china', 'ethnicity']",0.8541655686379286,0.8400658705448049,0.8549617111602194
170257,ethnicity,Q113465752,"['particular', 'religion', 'various', 'belonging', 'cultural', 'group', 'category', 'gender', 'sense', 'including', 'ethnicity', 'based', 'nationality', 'identity', 'race', 'identification']",0.9477732080242746,0.8790351121092556,0.9502412244777609
170162,ethnicity,Q89668650,"['culture', 'intercultural', 'intimate', 'multicultural', 'person', 'different', 'ethnicity', 'transcultural', 'relationship', 'nationality']",0.941455730415946,0.8560283861557296,0.9418677171419244
170163,ethnicity,Q89669411,"['culture', 'intercultural', 'person', 'multicultural', 'class', 'different', 'trancultural', 'marriage', 'ethnicity', 'nationality']",0.929337971054423,0.8612934572392716,0.9312238324547814
170105,ethnicity,Q7604529,"['prestige', 'religion', 'non', 'group', 'status', 'society', 'people', 'differentiated', 'basis', 'ethnicity', 'economic', 'honour', 'quality', 'race', 'within']",0.9267753670800442,0.8497581773937397,0.9291512014116964
169768,ethnicity,Q107575245,"['thesis', 'understanding', 'lori', 'state', 'gendering', 'impact', 'kyrgyzstan', 'democratic', 'implication', 'gendered', 'doctoral', 'ethnicity', 'assistance', 'united', 'handrahan']",0.9176935564330088,0.8336617119915052,0.9210742939388624
170024,ethnicity,Q59581366,"['movement', 'akbar', 'town', 'thesis', 'keshodkar', 'impact', 'gender', 'community', 'asian', 'construction', 'tourism', 'swahili', 'ethnicity', 'doctoral', 'abdulali', 'zanzibar', 'identity', 'relation']",0.916098174769782,0.8323894816345017,0.917084915885586
169805,ethnicity,Q112078715,"['statement', 'referencing', 'inferred', 'reasoning', 'heuristic', 'ethnicity', 'wikidata', 'nationality', 'attributing']",0.9144404244348198,0.8016969091211024,0.9107882166151724
169820,ethnicity,Q112873503,"['profit', 'ethnicity', 'life', 'canada', 'cesa', 'multiculturalism', 'canadian', 'scee', 'non', 'group', 'study', 'inter', 'centre', 'association', 'research', 'devoted', 'cultural', 'ethnic', 'immigration', 'organization', 'interdisciplinary', 'relation']",0.9117467285829696,0.8085993373090007,0.9105345474644204
170118,ethnicity,Q80100972,"['independent', 'algorithm', 'fairness', 'disability', 'gender', 'result', 'trait', 'given', 'sexual', 'ethnicity', 'whose', 'variable', 'orientation']",0.9085545250508228,0.8062521738770393,0.9064308421644224
170039,ethnicity,Q6266,"['history', 'culture', 'share', 'language', 'nation', 'people', 'community', 'ethnicity', 'common', 'descent']",0.9070646108437316,0.8466266291970983,0.910037806891375
27397,exotic,Q1401536,"['animal', 'keeping', 'common', 'garden', 'captivity', 'menagerie', 'preceded', 'zoological', 'form', 'modern', 'exotic']",0.8416091833315071,0.8636876557703497,0.8747028531758055
27475,exotic,Q3723095,"['antiproton', 'place', 'electron', 'helium', 'antiprotonic', 'matter', 'exotic']",0.8390074031320631,0.691887369938962,0.8052215165228686
27352,exotic,Q112903729,"['resonance', 'particle', 'physic', 'concept', 'exotic']",0.8379786117461879,0.8096335145506223,0.8582581545219946
27217,exotic,Q1068126,"['atom', 'particle', 'component', 'composite', 'normal', 'found', 'neutral', 'exotic']",0.8361291944542305,0.7559519036907079,0.8327387634657407
27577,exotic,Q61989753,"['ware', 'openwork', 'repoussé', 'foliage', 'prince', 'hollow', 'orchid', 'large', 'albert', 'presented', 'silver', 'october', 'form', 'exotic', 'centerpiece', 'organic', 'princess', 'blossom', 'belgium', 'design', 'stylized', 'continental']",0.83395460945153,0.7848379215727797,0.8417689192521793
27406,exotic,Q16872679,"['dimension', 'exotic', 'variety', 'isomorphic', 'real', 'algebraic', 'affine', 'even', 'space', 'complex']",0.828018671343593,0.7561551228394561,0.8275782899392654
27203,exotic,Q103920449,"['light', 'bamboo', 'fruit', 'color', 'belonged', 'garden', 'checker', 'slender', 'young', 'rounded', 'purple', 'like', 'wyeth', 'painting', 'passion', 'shadow', 'exotic']",0.8271327126127118,0.7480492006228628,0.8198569638440659
27336,exotic,Q112856680,"['thesis', 'university', 'litter', 'release', 'effect', 'forest', 'girisha', 'debris', 'doctoral', 'woody', 'zealand', 'nutrient', 'lincoln', 'quality', 'new', 'decomposition', 'exotic']",0.8262305039308936,0.79113830708957,0.8377731098366397
27401,exotic,Q15218857,"['star', 'compact', 'composed', 'hypothetical', 'entity', 'matter', 'exotic']",0.8241522968638005,0.7878368625797064,0.8406070181277516
27417,exotic,Q1920232,"['van', 'acken', 'display', 'exotic', 'animal', 'frequently', 'precursor', 'place', 'captive', 'kept', 'garden', 'menagerie', 'zoological', 'aaken', 'aken', 'modern', 'collection']",0.8217722881442329,0.8041328465995466,0.8379085586686502
27193,exotics,Q58022418,"['paul', 'painting', 'exotics', 'klee']",0.5883930886236695,0.6211748988480615,0.6208258116613276
27191,exotics,Q11289736,"['musical', 'group', 'exotics']",0.5775919432588835,0.62172524985287,0.6198232884922701
27194,exotics,Q66634324,"['track', 'kevin', 'instrumental', 'music', 'vocal', 'recording', 'without', 'exotics', 'macleod']",0.5661594283347814,0.58179345989416,0.6070094001426682
27192,exotics,Q55180341,"['kevin', 'song', 'musical', 'composition', 'work', 'exotics', 'macleod']",0.5611465023796512,0.6032886631620458,0.6119086915658715
27195,exotics,Q7342734,"['conservationist', 'plant', 'robert', 'director', 'exotics', 'cantley', 'managing', 'borneo']",0.5537062281123916,0.6308711307109152,0.5958000477254376
169321,first world,Q876830,"['conceptual', 'system', 'world', 'group', 'classification', 'country', 'first']",0.9428320258064647,0.8543282558345021,0.9366177535880316
168939,first world,Q112890352,"['auckland', 'sustainability', 'planning', 'world', 'nathaniel', 'region', 'new', 'case', 'caramat', 'university', 'transboundary', 'doctoral', 'landingin', 'first', 'city', 'global', 'thesis', 'contribution', 'externality', 'zealand']",0.8979475034569191,0.8506580788643335,0.9101248270777218
169345,first world,Q100097293,"['babylonia', 'understanding', 'research', 'context', 'creating', 'world', 'empire', 'project', 'persia', 'first', 'funded', 'new', 'emergence', 'grant']",0.8928047272931184,0.8141444239658776,0.8966354710296518
169028,first world,Q211168,"['model', 'envisaging', 'reducing', 'world', 'citizen', 'energy', 'society', 'watt', 'average', 'first', 'political', 'usage']",0.8862196679408012,0.7940344358608239,0.8865568648935603
169318,first world,Q85816262,"['reconstruction', 'regional', 'technique', 'world', 'frequently', 'inspired', 'war', 'design', 'material', 'local', 'regionialism', 'style', 'first', 'architectural', 'applied']",0.8773270410247708,0.7914672732906706,0.8834031852576884
169184,first world,Q5362123,"['problem', 'world', 'person', 'meme', 'country', 'internet', 'notion', 'experienced', 'privileged', 'frustration', 'first']",0.8676522634916425,0.7945826150609835,0.8577696652286471
168897,first world,Q104915635,"['reference', 'mphil', 'organisation', 'world', 'master', 'country', 'propaganda', 'method', 'sander', 'particular', 'british', 'allied', 'neutral', 'official', 'first', 'thesis', 'lewis', 'war', 'michael']",0.8667925707582941,0.8196775634688531,0.8746215246816155
168934,first world,Q112158693,"['victoria', 'making', 'connection', 'world', 'component', 'experience', 'critical', 'traumatic', 'meaning', 'university', 'wellington', 'alterio', 'doctoral', 'first', 'nurse', 'thesis', 'memoir', 'war', 'maxine']",0.8625612533226875,0.7981920865986171,0.869005628419521
169692,first world,Q99660483,"['innovating', 'intellectual', 'property', 'world', 'research', 'project', 'war', 'ahrc', 'combat', 'telecommunication', 'first', 'grant']",0.858502628844757,0.8039211371807053,0.8660466601475124
169606,first world,Q60463389,"['woman', 'employment', 'world', 'provide', 'war', 'central', 'organization', 'committee', 'set', 'first']",0.8526195413609662,0.8131974529671654,0.8635000044985266
165689,footman,Q4382663,"['worker', 'domestic', 'footboy', 'footman', 'occupation', 'servant', 'male']",0.8836507447103078,0.6727874034569776,0.8448888989446174
165666,footman,Q107865522,"['holding', 'archive', 'administration', 'record', 'unit', 'infantry', 'file', 'national', 'amos', 'footman', 'naid', 'collection', 'colored']",0.6660375680070756,0.750271589371078,0.7803308441086272
165675,footman,Q19912727,"['sleeping', 'charles', 'footman', 'painting', 'bargue']",0.6565578763673088,0.5855014563727937,0.6815680126899153
165690,footman,Q49638341,"['strafford', 'state', 'hampshire', 'county', 'america', 'footman', 'island', 'united', 'new']",0.6408151508788111,0.5639646320347028,0.6644319831049114
165711,footman,Q897404,"['seat', 'four', 'berlin', 'rear', 'covered', 'body', 'type', 'fast', 'light', 'detached', 'horse', 'two', 'berline', 'interior', 'travelling', 'footman', 'wheeled', 'carriage', 'hooded', 'separate']",0.6340642316614411,0.556657391650263,0.6636199512610366
165665,footman,Q107794240,"['holding', 'archive', 'administration', 'record', 'unit', 'card', 'infantry', 'file', 'national', 'footman', 'camble', 'misc', 'collection', 'colored']",0.633629577097148,0.7452524012562585,0.7612618362671586
165672,footman,Q110684852,"['allan', 'work', 'david', 'running', 'leaf', 'naples', 'art', 'mostly', 'footman', 'dress', 'collection', 'nature']",0.62953460812335,0.6837424822045195,0.7228577513442642
165700,footman,Q63884271,"['late', 'cinder', 'character', 'musical', 'ellen', 'theatre', 'fictional', 'footman', 'human']",0.6284493959208162,0.6326095995886701,0.6915458874301574
165698,footman,Q63486481,"['opera', 'character', 'vanessa', 'fictional', 'footman', 'barber', 'samuel', 'operatic', 'human']",0.6111691784629046,0.5536779650522508,0.6348425091393893
165702,footman,Q63891493,"['ivan', 'character', 'marriage', 'musical', 'theatre', 'fictional', 'footman', 'carte', 'caryll', 'human']",0.6103887293949687,0.6356397236442805,0.6798631134562506
165714,footmen,Q52270723,"['davers', 'rewarded', 'virtue', 'vauxhall', 'flying', 'lady', 'stop', 'coach', 'hayman', 'richardson', 'samuel', 'painting', 'picture', 'sends', 'two', 'supper', 'francis', 'pamela', 'elopement', 'footman', 'box']",0.6978308796507847,0.5678122550177133,0.6944549521390933
165717,footmen,Q63883739,"['bluebell', 'character', 'king', 'slaughter', 'walter', 'queen', 'musical', 'joplin', 'reigning', 'footman', 'also', 'fairyland']",0.6928113328527065,0.6083492499678129,0.7080394150293909
165715,footmen,Q60481736,"['khan', 'ali', 'landscape', 'qazvini', 'nama', 'mir', 'rocky', 'active', 'painting', 'indian', 'known', 'yusuf', 'ghiyath', 'mahabharata', 'razm', 'adapted', 'entourage', 'footman', 'charioteer', 'din', 'page', 'translated', 'musician', 'sanskrit', 'naqib', 'riding', 'book', 'war', 'persian', 'early']",0.6654989954919456,0.6873497310900071,0.7387665440469439
165716,footmen,Q63526989,"['opera', 'lady', 'character', 'royal', 'ball', 'cendrillon', 'guest', 'footman', 'operatic']",0.5874058239626986,0.3590600845427605,0.515060410189289
165718,footmen,Q63892545,"['character', 'herbert', 'haines', 'musical', 'fictional', 'guest', 'footman', 'theatre', 'catch', 'bridesmaid', 'season', 'gibson', 'girl', 'human']",0.5795727328920561,0.5021823753352918,0.5933026820488989
165720,footmen,Q80004651,"['hopfer', 'hieronymous', 'combat', 'german', 'footman', 'horseman', 'print']",0.5466233587360659,0.4936777370265254,0.5745971623134389
165713,footmen,Q114761400,"['van', 'paulus', 'battle', 'hillegaert', 'spanish', 'footman', 'painting', 'horseman', 'dutch']",0.5318713787839241,0.3918235198652779,0.5055778218438588
165719,footmen,Q65085160,"['gallery', 'nga', 'direction', 'national', 'footman', 'print', 'art']",0.4985169927260164,0.6425452181753095,0.626354311031614
165721,footmen,Q97788384,"['met', 'rowlandson', 'direction', 'thomas', 'footman', 'print']",0.4560226337385001,0.4700778634492426,0.5051887201578591
165722,footmen,Q97788386,"['met', 'rowlandson', 'direction', 'thomas', 'footman', 'print']",0.4560226337385001,0.4700778634492426,0.5051887201578591
183443,full blood,Q108710229,"['sibling', 'brother', 'parent', 'full', 'kinship', 'share', 'blood', 'biological']",0.0,0.6940504367295086,0.6940504367295086
183444,full blood,Q108712929,"['sibling', 'parent', 'full', 'kinship', 'share', 'female', 'blood', 'sister', 'biological']",0.0,0.6960935688039375,0.6960935688039375
183445,full blood,Q113884981,"['trial', 'count', 'chemotherapy', 'full', 'fbc', 'patient', 'telemonitoring', 'device', 'blood', 'study', 'clinical', 'home']",0.0,0.6823714596661978,0.6823714596661978
183446,full blood,Q2658232,"['last', 'full', 'speaker', 'language', 'cristina', 'abuela', 'blood', 'yagán', 'yaghan', 'calderón', 'calderon', 'known']",0.0,0.661314163353884,0.661314163353884
183447,full blood,Q41798757,"['sibling', 'parent', 'full', 'kinship', 'blood', 'biological']",0.0,0.7052550194999777,0.7052550194999777
183448,full blood,Q51381206,"['library', 'full', 'clinton', 'agricultural', 'national', 'blood', 'hog', 'china', 'edition', 'commercial', 'catalogue', 'agriculture', 'department', 'fall', 'owatonna', 'minn', 'nursery', 'poland']",0.0,0.6173002382887811,0.6173002382887811
183449,full blood,Q886518,"['count', 'counting', 'medical', 'full', 'test', 'hemogram', 'blood', 'laboratory', 'cell', 'complete', 'cbc', 'exam']",0.0,0.6665089714237988,0.6665089714237988
90220,gay,Q592,"['person', 'term', 'minority', 'referring', 'lgbt', 'people', 'sexual', 'trait', 'ghey', 'homosexuality', 'homosexual', 'gay', 'orientation']",0.9595801630794444,0.8777744622892448,0.9552408155136092
90921,gay,Q40246,"['bisexual', 'colloquialism', 'intuitive', 'gaydar', 'person', 'referring', 'heterosexual', 'others', 'sexual', 'ability', 'ass', 'gay', 'orientation']",0.9305072613653464,0.8421680836013924,0.922807380834353
91338,gay,Q5207989,"['older', 'culture', 'man', 'meaning', 'involved', 'term', 'sexually', 'interest', 'sexual', 'younger', 'slang', 'relationship', 'daddy', 'gay']",0.9291330461232165,0.8175705990423345,0.9193005734539816
90109,gay,Q17015701,"['practice', 'regardless', 'orientation', 'men', 'sex', 'sexual', 'activity', 'homosexual', 'identity', 'gay', 'involving']",0.922174528348864,0.8927924671347196,0.9271245105767338
91446,gay,Q850698,"['woman', 'spouse', 'mixed', 'lavender', 'heterosexual', 'men', 'heterosexuality', 'marriage', 'one', 'feign', 'convenience', 'relation', 'gay', 'orientation']",0.913861536136392,0.8964989122246563,0.9284986085720532
91456,gay,Q979368,"['appearance', 'straight', 'person', 'seen', 'gender', 'people', 'acting', 'attracted', 'exhibit', 'mannerism', 'typical', 'gay']",0.9015834844545452,0.8219394167980546,0.9083735115723786
91174,gay,Q110266417,"['bisexual', 'canada', 'used', 'slgbtq', 'lesbian', 'transgender', 'lgbtq', 'spirit', 'men', 'group', 'place', 'abbreviation', 'describe', 'queer', 'two', 'people', 'gender', 'indigenous', 'first', 'gay', 'minority', 'sexual', 'commonly']",0.8999147262066223,0.8837964070263338,0.9151041571845718
90546,gay,Q51424,"['bisexual', 'conventional', 'stereotype', 'transgender', 'lgbt', 'people', 'formulaic', 'generalization', 'image', 'opinion', 'gay', 'lesbian']",0.8987262740734508,0.8375367049954485,0.8889120359261724
90282,gay,Q849216,"['movement', 'refrain', 'relationship', 'people', 'homosexual', 'social', 'encourages', 'gay']",0.8944659338633262,0.8185911414640638,0.8903494317491595
92318,gay,Q116033699,"['issue', 'sexuality', 'men', 'sex', 'sexual', 'instruction', 'education', 'relating', 'gay']",0.8942685720344037,0.8732840503681358,0.902197926720976
89998,gayer,Q75889321,"['peerage', 'dobbs', 'person', 'gayer', 'france', 'human']",0.7380943922967994,0.6947480068085923,0.7690247525359946
89999,gayer,Q75907417,"['agnes', 'peerage', 'person', 'echlin', 'gayer', 'human']",0.7199506603986164,0.6601044969044223,0.7419160390916345
89997,gayer,Q75377183,"['margaret', 'gayer', 'will', 'emma', 'marilyn', 'human']",0.644895398401668,0.5972919593724914,0.6672756923121546
90001,gayer,Q99057528,"['richard', 'men', 'article', 'biographical', 'gayer', 'entry', 'edmund', 'bar']",0.5615591666696846,0.6445946760893938,0.6057930876685829
89973,gayer,Q1031241,"['botanist', 'gyula', 'gáyer', 'julius', 'gayer', 'human']",0.5326557036507749,0.465195428108359,0.5366923021705717
90000,gayer,Q79408924,"['educational', 'rural', 'primary', 'gayer', 'school', 'ssk', 'gari', 'daspara']",0.5089293092224534,0.5001702103130824,0.5482269543610205
89990,gayer,Q6235013,"['page', 'john', 'disambiguation', 'gayer', 'name', 'wikimedia', 'human']",0.5004484555748426,0.4370358882770316,0.5079983498099983
89984,gayer,Q19042266,"['arthur', 'edward', 'dictionary', 'dnb', 'biographical', 'article', 'national', 'gayer', 'biography', 'entry']",0.4979846571199249,0.45308472516827897,0.5214904653720621
89985,gayer,Q19042276,"['dictionary', 'dnb', 'john', 'article', 'biographical', 'national', 'gayer', 'biography', 'entry']",0.4955804378576613,0.4620789216519603,0.5204444069080607
89986,gayer,Q19042285,"['dictionary', 'dnb', 'john', 'article', 'biographical', 'national', 'gayer', 'biography', 'entry']",0.4955804378576613,0.4620789216519603,0.5204444069080607
89869,gayest,Q5528629,"['gayest', 'audio', 'gay', 'lgbtq', 'pimpin', 'english', 'podcast', 'mcgovern', 'jonny', 'time']",0.5512989870186361,0.5489776453410599,0.5375791915769624
89868,gayest,Q3312937,"['cortez', 'ángel', 'gayest', 'miguel', 'boxer', 'garcía', 'angel', 'garcia', 'american', 'mikey', 'human']",0.4370057869065934,0.39789283713099605,0.43313782574687615
89961,gays,Q701161,"['eddy', 'right', 'foundation', 'bisexual', 'transgender', 'people', 'hirschfeld', 'german', 'gay', 'lesbian', 'human']",0.8873352018955014,0.8420762922493559,0.8777333606882702
89886,gays,Q115140251,"['thesis', 'heterosexual', 'living', 'lesbian', 'korea', 'experience', 'doctoral', 'cohabitation', 'republic', 'gay', 'reported']",0.8555511889544833,0.8242427932305071,0.86347795218684
89939,gays,Q5770369,"['assimilation', 'ideal', 'institution', 'heteronormative', 'homonormativity', 'lesbian', 'gay', 'cishomonormativity']",0.855430990873637,0.8057250039791806,0.8449366681378231
89927,gays,Q5098454,"['right', 'virtual', 'lgbtq', 'everywhere', 'lesbian', 'colage', 'organization', 'child', 'gay']",0.8513292527417301,0.8222121294522948,0.8491830235652702
89969,gays,Q9035018,"['memory', 'place', 'lgbt', 'historic', 'transsexual', 'retaliated', 'monument', 'gay', 'lesbian']",0.7980366248814859,0.7553984909353043,0.7911257833978756
89881,gays,Q112776353,"['help', 'association', 'older', 'self', 'group', 'gray', 'münchen', 'leisure', 'gay']",0.7941831027136247,0.7529833598852258,0.8055232065365883
89877,gays,Q109480172,"['personality', 'old', 'medium', 'group', 'social', 'gay', 'human']",0.7891607012471112,0.7319458264754432,0.7888945993236177
89953,gays,Q65070953,"['violence', 'committed', 'gag', 'lgbtq', 'group', 'gun', 'people', 'action', 'direct', 'organization', 'ending', 'gay']",0.7877983867588276,0.7594079189318913,0.8047888625161157
89950,gays,Q63729817,"['bisexual', 'chairperson', 'state', 'trans', 'position', 'president', 'federation', 'gay', 'lesbian']",0.7862923609193821,0.7553758468222104,0.7893285917417575
89900,gays,Q23786616,"['socialism', 'lübeck', 'cautionary', 'place', 'nai', 'memorial', 'lgbt', 'national', 'lesbian', 'regime', 'germany', 'monument', 'homosexual', 'historic', 'gay', 'persecuted']",0.7851996894590335,0.7546596286139444,0.7914153651164387
37667,gypsies,Q110922133,"['mořští', 'southeast', 'four', 'gypsy', 'group', 'category', 'people', 'ethnolinguistic', 'sea', 'ethnic', 'indigenous', 'nomad', 'seafarer', 'combined', 'one', 'asia', 'three', 'nomádi']",0.8398095680667452,0.6297273047206556,0.8367427635323218
37789,gypsies,Q875651,"['pickies', 'pavee', 'gypsy', 'group', 'mink', 'traditionally', 'nomadic', 'itinerant', 'people', 'origin', 'ethnic', 'europe', 'irish', 'traveller']",0.8288942293574362,0.7431396882137286,0.8301945452208596
37685,gypsies,Q17150753,"['european', 'gypsy', 'group', 'traveler', 'traditionally', 'nomadic', 'itinerant', 'europe', 'ethnic', 'traveller']",0.8156950832583071,0.770016299110333,0.818607976356838
37772,gypsies,Q7437768,"['gypsy', 'group', 'loosely', 'people', 'scotland', 'termed', 'scottish', 'traveller']",0.7995850327122891,0.7438177080139631,0.8049610336449922
37799,gypsies,Q99832322,"['instrument', 'regulation', 'meaning', 'accommodation', 'assessment', 'statutory', 'gypsy', 'england', 'need', 'traveller', 'housing']",0.7893524363091919,0.7575683491335062,0.7967287169347894
37666,gypsies,Q110684093,"['highland', 'mother', 'work', 'john', 'gypsy', 'verso', 'among', 'phillip', 'study', 'interior', 'life', 'child', 'guitarist', 'art']",0.7818983852667929,0.6390791027949038,0.7817440146961895
37735,gypsies,Q48800884,"['argyll', 'bute', 'structure', 'gypsy', 'commemorative', 'ardno', 'tinker', 'wedding', 'scotland', 'scottish', 'traveller', 'monument', 'architectural', 'heart']",0.7777064351350503,0.7012388400936498,0.7808926025669268
37798,gypsies,Q99830406,"['wale', 'instrument', 'regulation', 'meaning', 'accommodation', 'assessment', 'statutory', 'gypsy', 'welsh', 'need', 'traveller', 'housing']",0.7747900391164659,0.7505040932507422,0.7823146679705822
37745,gypsies,Q52153180,"['gentleman', 'landscape', 'painting', 'gypsy', 'arthois', 'jacques', 'woody', 'telling', 'fortune', 'extensive', 'attributed']",0.7739752497602369,0.6778208539464775,0.7780900542552355
37708,gypsies,Q23777561,"['political', 'gypsy', 'democratic', 'hungarian', 'short', 'lived', 'social', 'party']",0.7718644850418863,0.6604446141073279,0.7753954622616975
37826,gypsy,Q105395491,"['right', 'defending', 'gypsy', 'fight', 'equity', 'discrimination', 'portuguese', 'ethnic', 'recognized', 'social', 'human', 'prudêncio', 'dedication', 'sónia', 'activist', 'toya', 'dedicated', 'year']",0.8427629168527443,0.6965586462444556,0.8463510118065746
37887,gypsy,Q110922133,"['mořští', 'southeast', 'four', 'gypsy', 'group', 'category', 'people', 'ethnolinguistic', 'sea', 'ethnic', 'indigenous', 'nomad', 'seafarer', 'combined', 'one', 'asia', 'three', 'nomádi']",0.8398095680667452,0.6297273047206556,0.8367427635323218
38106,gypsy,Q51412682,"['statement', 'management', 'state', 'radnor', 'area', 'service', 'northeastern', 'cooperative', 'publication', 'agriculture', 'final', 'impact', 'forest', 'moth', 'approach', 'united', 'dept', 'environmental', 'gypsy', 'privat']",0.8358197704172611,0.7293172555221721,0.8391880604457082
38455,gypsy,Q51521182,"['experiment', 'predicting', 'service', 'northeastern', 'timber', 'national', 'publication', 'agriculture', 'broomall', 'station', 'value', 'forest', 'change', 'rate', 'moth', 'dept', 'gypsy', 'infested', 'department', 'stand']",0.8252357482095694,0.7302414055161568,0.8291147217001628
38453,gypsy,Q51506962,"['state', 'risk', 'experiment', 'infestation', 'service', 'northeastern', 'publication', 'agriculture', 'broomall', 'station', 'forest', 'moth', 'united', 'dept', 'gypsy', 'tree', 'department', 'mortality', 'threatened']",0.8228184766308727,0.7308459747329283,0.8269249677621432
38069,gypsy,Q4451351,"['european', 'gypsy', 'eastern', 'people', 'type', 'ethnicity', 'middle', 'rom', 'dance', 'romani']",0.8191818038082272,0.7116825501220306,0.8148398379852617
38294,gypsy,Q104867069,"['kingdom', 'white', 'gypsy', 'classification', 'census', 'ethnicity', 'irish', 'united', 'traveller', 'used']",0.8180781367335537,0.6900993358895017,0.8184015088485853
37952,gypsy,Q19880131,"['state', 'gypsy', 'unincorporated', 'community', 'america', 'louisiana', 'settlement', 'united', 'human']",0.8147309621723122,0.6863013869769158,0.8150864888155541
37860,gypsy,Q108531492,"['institution', 'gypsy', 'cultural', 'methodological', 'metropolitan', 'romano', 'social', 'house', 'budapest', 'organization', 'kher', 'municipality']",0.8123863271347792,0.7181097258336371,0.8143881346055237
38107,gypsy,Q51478366,"['broomall', 'loss', 'station', 'gypsy', 'forest', 'publication', 'experiment', 'moth', 'service', 'northeastern', 'agriculture', 'departmen', 'poconos', 'dept', 'stand']",0.8096717094936876,0.7238675836418011,0.8125452305668291
37806,gypsys,Q4854258,"['band', 'gypsy', 'jones', 'book', 'gwyneth', 'written', 'work']",0.5169928917674995,0.44472551927613146,0.5148861494355708
37801,gypsys,Q18640459,"['artist', 'gift', 'gypsy', 'group', 'musical']",0.5075127064756746,0.44684640065414666,0.5061631402708424
37803,gypsys,Q3038098,"['gypsy', 'rhapsodie', 'distress']",0.4888959446094551,0.5858345832175635,0.4971620994351645
37800,gypsys,Q13581327,"['founded', 'band', 'gypsy', 'group', 'jimi', 'musical', 'hendrix']",0.4865768103225056,0.4185466723935744,0.4837257694512129
37802,gypsys,Q21963911,"['gypsy', 'mountain', 'australia', 'hill']",0.484941039046993,0.4258574981627413,0.4843275647799863
37809,gypsys,Q8287763,"['band', 'category', 'gypsy', 'member', 'wikimedia']",0.4817309287947842,0.4068676897806776,0.480689489359194
37805,gypsys,Q4636510,"['gypsy', 'group', 'melancholy', 'musical', 'american', 'hop', 'hip']",0.4633831087434743,0.3978100476665496,0.4592919648405349
37808,gypsys,Q56292350,"['band', 'gypsy', 'group', 'rock']",0.40027482639352796,0.34029989132193295,0.3967813993858351
37804,gypsys,Q3233136,"['gypsy', 'musical', 'group', 'le']",0.30633946354001096,0.29695183742387105,0.30605184117602363
37807,gypsys,Q5625379,"['cher', 'gypsy', 'single', 'thief', 'tramp']",0.2597280758010005,0.4040152782359643,0.2707698395988917
149573,half-blood,Q102205195,"['jennifer', 'book', 'blood', 'armentrout', 'written', 'half', 'work']",0.0,0.6041683807832644,0.6041683807832644
