,lemma,term,hit_id,bow,cs_rm,cs_wm,cs_rm_wm
19491,etnische groep,etnische groep,Q16513600,"['historisch', 'cultureel', 'thuisland', 'mee', 'groep', 'etnisch', 'waar', 'identificeren', 'herkomst', 'land', 'plaats']",0.8508121764870115,0.8164031959480107,0.8559166673968562
22489,etnische groep,etnische groep,Q533226,"['groep', 'albania', 'etnisch', 'albanie', 'grieks', 'greeks', 'minderheid']",0.8470095732782723,0.7630241479735869,0.8343369042018906
17266,gay,gay,Q592,"['homosexueel', 'lgbti', 'synoniem', 'gay', 'geaardheid', 'homoseksueel', 'persoon', 'homoseksualiteit', 'seksueel', 'minderheid']",0.937665854009119,0.8731001599397828,0.9202458322482312
17229,gay,gay,Q104969456,"['mannelijk', 'man', 'gay', 'homoseksueel', 'geaardheid', 'aantrekken', 'voelen', 'homo', 'mens', 'seksueel']",0.9147732219839684,0.8700118496892246,0.9041708545537592
17336,gay,gay,Q1383254,"['heteroseksueel', 'gay', 'seksueel', 'geaardheid']",0.8376128682862103,0.8213796401963105,0.7865863550922109
17392,gay,gay,Q12012782,"['activiteit', 'waarbij', 'aftrek', 'plaatsen', 'cock', 'frottage', 'man', 'handeling', 'homoseksueel', 'gay', 'eikelen', 'docking', 'teruggeslagen', 'menselijk', 'voorhuid', 'seksueel']",0.8162912201137302,0.8529935407760969,0.8697529530921901
17238,gay,gay,Q1496534,"['voornaam', 'mannelijk', 'gay', 'genderneutrale']",0.7877082127389413,0.8038432017365404,0.7627769564734741
17566,gay,gay,Q55186653,"['schoonheidswedstrijd', 'man', 'gay', 'homoseksueel', 'netherlands', 'onderscheiding', 'mister']",0.7731205028813687,0.8037104557328337,0.7768201903037389
17389,gay,gay,Q111748392,"['voornaam', 'vrouwelijk', 'gay']",0.7615084569542621,0.7769108885209307,0.7275372584852231
17242,gay,gay,Q189758,"['zangeres', 'pentz', 'marvin', 'gaye', 'gay', 'amerikaans', 'mens']",0.7245436075271062,0.7343450300736221,0.6970179575763952
17275,gay,gay,Q958953,"['frans', 'baptiste', 'conde', 'politica', 'gaye', 'sylvère', 'gay', 'martignac', 'mens', 'jean', 'sylvere']",0.7130416078305913,0.7257082777211197,0.6962534989911556
17465,gay,gay,Q3723183,"['elisabeth', 'gay', 'fictief', 'stripfiguur', 'personage', 'mens']",0.7040485729342941,0.6780589210649716,0.6914894697394188
30528,gehandicapte,gehandicapte,Q90665701,"['wetten', 'verstandelijk', 'cliënt', 'wetgeving', 'beperking', 'dwang', 'gedwongen', 'zorgen', 'rondom', 'wzd', 'gehandicapt', 'mens', 'psychogeriatrische', 'nederlands', 'ouderenzorg']",0.9202284667615609,0.8118852047085521,0.912277902813449
30495,gehandicapte,gehandicapten,Q29584864,"['dienstverlening', 'gehandicapte', 'activiteit', 'oudere', 'huisvesting', 'economisch', 'lichamelijk', 'maatschappelijk']",0.8806368434810979,0.7944793717743556,0.8773931957065462
30523,gehandicapte,gehandicapte,Q183560,"['retardatie', 'zwakzinnig', 'zwakzinnigheid', 'verstandelijk', 'mentaal', 'beperking', 'specifiek', 'idioot', 'handicap', 'gehandicapt', 'ziekte', 'vermogen', 'klasse', 'ontwikkelingsstoornis']",0.8745022079048917,0.8572043661761116,0.8788175320947079
30487,gehandicapte,gehandicapten,Q2380034,"['voorziening', 'gehandicapte', 'wetten']",0.85529835510482,0.7126110467768317,0.8399660887883204
30492,gehandicapte,gehandicapten,Q2523708,"['gehandicapte', 'chronisch', 'wetten', 'tegemoetkoming', 'zieke']",0.8471047181753594,0.7740133847969424,0.8441832639575392
30521,gehandicapte,gehandicapte,Q15978181,"['beperking', 'gehandicapt', 'handicap', 'invalide', 'persoon']",0.8133782791708013,0.7492372069980882,0.7953683146191073
30489,gehandicapte,gehandicapten,Q2423714,"['gehandicapte', 'chronisch', 'nederland', 'zieke', 'raden', 'koepelorganisatie']",0.7888006871162117,0.7451005696854296,0.7951171096926694
30506,gehandicapte,gehandicapten,Q61857538,"['bezigheid', 'gehandicapte', 'recht', 'activist', 'mensenrechtenverdediger']",0.7734700308082343,0.7061490719736181,0.7773884497736174
30497,gehandicapte,gehandicapten,Q47189385,"['gehandicapte', 'organisatie', 'vormingsinstituut', 'begeleiding', 'belgië']",0.731583883733692,0.6292513535495486,0.7164948546748138
30485,gehandicapte,gehandicapten,Q18089065,"['politiek', 'gehandicapte', 'belgië', 'welzijn', 'partij']",0.7300326426813494,0.6910815108730177,0.7411671111339777
18264,gekleurd,gekleurde,Q2072081,"['witten', 'groep', 'blanken', 'sociaal', 'gekleurde', 'mens', 'persoon']",0.8473507036046746,0.8501721137464596,0.8877427209685874
18273,gekleurd,gekleurde,Q739550,"['chocolade', 'treets', 'bonitos', 'gekleurde', 'buitenlaag', 'amerikaans', 'oorsprong', 'snoepje']",0.7085419424457479,0.7032554175827636,0.7205554215680824
18274,gekleurd,gekleurde,Q8230758,"['gekleurde', 'contactlens']",0.6974409076671073,0.6650712108991634,0.6896565178099615
18267,gekleurd,gekleurde,Q4854529,"['gekleurde', 'ruisen', 'classificatiesysteem', 'bruine']",0.6915118931537265,0.6781731989028734,0.6849018044707363
18270,gekleurd,gekleurde,Q61944902,"['gods', 'oklad', 'schilderij', 'textiel', 'glasstenen', 'gekleurde', 'onbekend', 'vader', 'koperen', 'kazanskaja']",0.6902681878202926,0.7100664125168746,0.7245944849450583
18272,gekleurd,gekleurde,Q6544309,"['bannen', 'sedimentair', 'gekleurde', 'liesegang', 'gesteente', 'cement']",0.6885590933681732,0.7492659558211181,0.7475388125067213
18282,gekleurd,gekleurd,Q1836236,"['kleuren', 'weefsel', 'tijdelijk', 'tentoonstelling', 'doeken', 'exotisch']",0.6868537004026145,0.7845275522950482,0.7794362853640655
18287,gekleurd,gekleurd,Q506,"['kleuren', 'fraai', 'bedektzadig', 'plant', 'bloem', 'blom', 'vaak', 'voortplantingsorgaan']",0.6433699608654089,0.7337837385719735,0.7255995850655708
18262,gekleurd,gekleurde,Q133067,"['vloermozaiek', 'groot', 'vloermozaïek', 'aantal', 'mozaiek', 'mozaïek', 'vervaardigen', 'kleine', 'gekleurde', 'steentje', 'afbeelding']",0.6383958205448137,0.6684635319208689,0.6719481826959489
18265,gekleurd,gekleurde,Q22245963,"['schilderij', 'hond', 'theys', 'gekleurde', 'yvan', 'vrouw']",0.6378061225957481,0.5540182332855813,0.5991382971301176
14420,halfbloed,halfbloed,Q18336298,"['staat', 'film', 'amerika', 'verenigen', 'korten', 'halfbloed', 'stom']",0.5409500591793137,0.611430211059769,0.6275384215485977
14424,halfbloed,halfbloed,Q862524,"['prinses', 'potter', 'harry', 'computerspel', 'bloeden', 'halfbloed', 'half']",0.4482738292914424,0.4577445352784182,0.50141323134908
14423,halfbloed,halfbloed,Q63348154,"['film', 'dawn', 'norman', 'halfbloed', 'stom']",0.3816033908980512,0.4410269064921105,0.4431700247593979
14421,halfbloed,halfbloed,Q46887,"['prince', 'boeken', 'rowling', 'prinses', 'werk', 'potter', 'the', 'joanne', 'harry', 'and', 'blood', 'halfbloed', 'literair', 'half']",0.2190919805246312,0.21577961505535004,0.23946615802469984
112,handicap,handicap,Q12131,"['intellectueel', 'beperking', 'handicap', 'lichamelijk', 'eigenschap', 'psychisch']",0.9191838523097159,0.8510344914584774,0.9162584468933884
122,handicap,handicap,Q183560,"['retardatie', 'zwakzinnig', 'zwakzinnigheid', 'verstandelijk', 'mentaal', 'beperking', 'specifiek', 'idioot', 'handicap', 'gehandicapt', 'ziekte', 'vermogen', 'klasse', 'ontwikkelingsstoornis']",0.8971818168949088,0.8572043661761116,0.9026719197348584
113,handicap,handicap,Q13635220,"['volgen', 'kind', 'leren', 'zintuiglijk', 'verstandelijk', 'vlaanderen', 'onderwijzen', 'gedragsprobleem', 'handicap', 'gewoon', 'lichamelijk', 'vanwege', 'buitengewoon', 'buo']",0.8966733496855587,0.8066927332143942,0.9001963549853711
111,handicap,handicap,Q1179623,"['handicap', 'aandoening', 'lichamelijk']",0.8864611950137247,0.8251965571598336,0.8828111070156468
126,handicap,handicap,Q264231,"['staat', 'mentaal', 'bekennen', 'handicap', 'dorpsgek', 'plaatselijk', 'persoon', 'excentriciteit']",0.8768719848591204,0.7846467811580555,0.8838779863294732
121,handicap,handicap,Q1818174,"['gelijken', 'chronisch', 'wetten', 'gronden', 'behandeling', 'handicap', 'ziekte']",0.8768120968913172,0.8181342732562307,0.8830707063959744
110,handicap,handicap,Q114572905,"['handicap', 'astronaute', 'parastronaut', 'lichamelijk']",0.8716681393083966,0.8246910048542374,0.8677001347530593
128,handicap,handicap,Q29584861,"['instelling', 'activiteit', 'dienstverlening', 'oudere', 'huisvesting', 'economisch', 'handicap', 'lichamelijk', 'persoon', 'maatschappelijk']",0.8678354829480766,0.8080452134730588,0.872547800248107
127,handicap,handicap,Q29584860,"['alcoholverslaafde', 'instelling', 'activiteit', 'dienstverlening', 'mentaal', 'huisvesting', 'probleem', 'economisch', 'drug', 'handicap', 'maatschappelijk', 'psychiatrisch', 'persoon']",0.8627038441839874,0.8125823948228869,0.8715611237604128
130,handicap,handicap,Q42255152,"['type', 'leven', 'relateren', 'handicap', 'wikidata', 'persoonlijk', 'eigenschap']",0.8468502910213295,0.7705920022782896,0.8537920646735649
4104,hermafrodiet,hermafrodiet,Q303479,"['mannelijk', 'zowel', 'hermafrodiet', 'sekse', 'intersekse', 'bezitten', 'vrouwelijk', 'voortplantingsorgaan', 'organisme']",0.9775915622402744,0.7546508554238212,0.9575205303971244
4100,hermafrodiet,hermafrodiet,Q16674976,"['hermafrodiet', 'tweeslachtigheid', 'voortplanting', 'voortplantingssysteem', 'geslachtelijk', 'hermafroditisme']",0.9059248151441499,0.7570396989975667,0.8962768183847779
4103,hermafrodiet,hermafrodiet,Q28097260,"['henkes', 'hermafrodiet', 'schilderij']",0.5170109205093742,0.4852197444967117,0.5215290577766754
4101,hermafrodiet,hermafrodiet,Q22257088,"['schilderij', 'werkkledij', 'roobjee', 'hermafrodiet', 'fanatiek', 'belg', 'pjeroo']",0.5097140139793394,0.4133089121242813,0.5022401406200514
4102,hermafrodiet,hermafrodiet,Q24063809,"['laurens', 'hermafrodiet', 'kuik', 'schilderij']",0.4253374060778339,0.42035747538602297,0.4317496070609817
170,homo,homo,Q104969456,"['mannelijk', 'man', 'gay', 'homoseksueel', 'geaardheid', 'aantrekken', 'voelen', 'homo', 'mens', 'seksueel']",0.9701021396133164,0.837513343369105,0.8888772146631732
1580,homo,homo,Q131464,"['rhodesiensis', 'rhodesiemens', 'rhodesie', 'man', 'taxon', 'fossiel', 'rhodesiëmens', 'homo', 'rhodesië', 'slachten', 'soort']",0.8271276362507862,0.7687517177510553,0.7896386325610882
200,homo,homo,Q3786468,"['magi', 'fictief', 'personage', 'homo', 'mens', 'entiteit', 'klasse']",0.7828553830849048,0.7707269069618391,0.8124388636321861
2202,homo,homo,Q40221,"['voorbeeldfiguur', 'sociaal', 'homoseksueel', 'homo', 'homogemeenschap', 'beweging', 'icoon']",0.7796891798976984,0.7964017384403292,0.8053842771421975
2485,homo,homo,Q54993583,"['homo', 'wannen', 'sapiens', 'cellijn']",0.7718408025628823,0.742586010129697,0.7483264888093382
212,homo,homo,Q5,"['naam', 'gemeenschappelijk', 'familie', 'tweevoetig', 'natuurlijk', 'primatensoort', 'bekennen', 'persoon', 'omnivoor', 'zoogdier', 'homo', 'mens', 'bepalen', 'één', 'klasse', 'sapiens', 'organisme', 'hominidae']",0.7563861453244948,0.8072755318320789,0.8457728033841249
171,homo,homo,Q105784,"['heidelberg', 'heidelbergensis', 'taxon', 'fossiel', 'slachten', 'homo', 'mens', 'heidelbergmens', 'soort', 'organisme']",0.7523748680114536,0.7664566621949226,0.8075940707022895
1953,homo,homo,Q54882504,"['homo', 'sapiens', 'hellen', 'cellijn']",0.7448281259941575,0.717440351588495,0.7282983972817625
518,homo,homo,Q54882501,"['homo', 'sapiens', 'hellen', 'cellijn']",0.7448281259941575,0.717440351588495,0.7282983972817625
790,homo,homo,Q849216,"['homo', 'gaybeweging', 'beweging', 'sociaal']",0.7442339255508299,0.742361431847848,0.7513708794468169
3823,homoseksualiteit,homoseksualiteit,Q6636,"['gender', 'romantisch', 'relatie', 'heteroseksueel', 'aantrekken', 'geaardheid', 'voelen', 'slachten', 'lijden', 'hetzelfde', 'monoseksualiteit', 'homoseksualiteit', 'seksueel']",0.981243475727807,0.8399132852279477,0.9688539392776652
3803,homoseksualiteit,homoseksualiteit,Q1054678,"['brengen', 'iemand', 'bijzonder', 'buiten', 'homoseksualiteit', 'voorkeur', 'seksueel', 'outen', 'outing']",0.8774040474788171,0.8308300188238452,0.8899740339772135
3813,homoseksualiteit,homoseksualiteit,Q27333507,"['samenleving', 'koerdistan', 'homoseksualiteit']",0.8239087757738193,0.7253379819950939,0.8193604560441083
3827,homoseksualiteit,homoseksualiteit,Q8225766,"['samenleving', 'homoseksualiteit']",0.8239086291164415,0.7253379190545517,0.8193604553497444
3826,homoseksualiteit,homoseksualiteit,Q8035007,"['mannelijk', 'categorie', 'homoseksualiteit', 'wikimedia']",0.7817524940311942,0.6886191661856134,0.7731516574964556
3807,homoseksualiteit,homoseksualiteit,Q1348938,"['samenleving', 'homoseksualiteit', 'india']",0.7814595392460777,0.656401007020343,0.7680042745529049
3817,homoseksualiteit,homoseksualiteit,Q3882309,"['homoseksualiteit', 'middeleeuwen']",0.7783423690509498,0.7166579861459346,0.7813997618756235
3808,homoseksualiteit,homoseksualiteit,Q1626313,"['samenleving', 'japan', 'homoseksualiteit', 'nanshoku']",0.7765969119920078,0.6274083700218038,0.7560493789801666
3809,homoseksualiteit,homoseksualiteit,Q18349938,"['samenleving', 'homoseksualiteit', 'mexico']",0.7750683178798163,0.6432167887646766,0.7586716761829346
3822,homoseksualiteit,homoseksualiteit,Q6457893,"['samenleving', 'emancipatie', 'nederland', 'homo', 'homoseksualiteit']",0.7704678881165234,0.6206341350115241,0.7477686722776704
13997,homoseksueel,homoseksueel,Q592,"['homosexueel', 'lgbti', 'synoniem', 'gay', 'geaardheid', 'homoseksueel', 'persoon', 'homoseksualiteit', 'seksueel', 'minderheid']",0.937665854009119,0.6792886804415829,0.8966217393870234
13980,homoseksueel,homoseksuele,Q104969456,"['mannelijk', 'man', 'gay', 'homoseksueel', 'geaardheid', 'aantrekken', 'voelen', 'homo', 'mens', 'seksueel']",0.9147732219839684,0.6429888104752067,0.8722294513849009
13998,homoseksueel,homoseksueel,Q6649,"['vrouwelijk', 'lesbianisme', 'homoseksueel']",0.8786019844008695,0.6951366002632116,0.8676089301766209
13992,homoseksueel,homoseksueel,Q113286753,"['lgbti', 'homoseksueel', 'geaardheid', 'seksueel', 'minderheid']",0.8745521062419647,0.7461492221317734,0.8822931982642982
13981,homoseksueel,homoseksuele,Q110271724,"['lesbisch', 'homoseksueel', 'vrouwelijk', 'lesbienne', 'mens', 'persoon', 'vrouw']",0.8574420371933984,0.6410076064566497,0.833935711636871
13985,homoseksueel,homoseksuele,Q17015701,"['handeling', 'homoseksueel', 'gayseks', 'homoseks']",0.8550345452545228,0.6055317590013307,0.8139302614172318
13996,homoseksueel,homoseksueel,Q40221,"['voorbeeldfiguur', 'sociaal', 'homoseksueel', 'homo', 'homogemeenschap', 'beweging', 'icoon']",0.8360405166419577,0.6799179114796067,0.8312413718017034
13995,homoseksueel,homoseksueel,Q2335529,"['lesbisch', 'homoseksueel', 'biseksueel', 'afkorting', 'holebi']",0.8145506695046836,0.4570854309425194,0.7198771976432903
13984,homoseksueel,homoseksuele,Q16154286,"['veranderen', 'veranderingspogingen', 'poging', 'geaardheid', 'homoseksueel', 'mens', 'seksueel']",0.8063220036861558,0.8229421018663389,0.8749449453570097
13987,homoseksueel,homoseksuele,Q2249431,"['homoseksueel', 'prostitutie']",0.8057781433718937,0.640587070318554,0.7914802921342647
29014,hottentot,hottentotten,Q219252,"['khoikhoi', 'groep', 'etnisch', 'khoi', 'hottentot']",1.000000057442677,0.5199780611257079,0.7428598348759206
29013,inboorling,inboorling,Q115308828,"['aaaaaaaa', 'schilderij', 'serie', 'inboorling', 'native', 'selfie', 'tanja', 'aaaaa', 'ritterbex']",0.4432928770035389,0.4123517257862844,0.4466500981644128
4134,indiaan,indiaans,Q36747,"['bevolking', 'groep', 'inheems', 'bewoner', 'etnisch', 'roodhuid', 'amerika', 'indiaans', 'amerikaans', 'mens', 'indianenstam', 'oorspronkelijk', 'bevolkingsgroep', 'amerikaan', 'indiaan']",0.8866424283139154,0.8512571748253402,0.8800708146927902
4155,indiaan,indianen,Q16910544,"['staat', 'indiaan', 'geschiedenis', 'aspect', 'gebeurtenis', 'volk', 'verenigen']",0.8278192080486162,0.7956900390983077,0.8332625936902588
4171,indiaan,indianen,Q510048,"['bewoner', 'amerika', 'mandan', 'oorspronkelijk', 'noord', 'volk', 'indiaan']",0.8129366099514119,0.8145458069079787,0.8023093844172426
4141,indiaan,indianen,Q100340285,"['tijdelijk', 'tentoonstelling', 'amerika', 'latijns', 'indiaan']",0.7948828700066725,0.7877581475950539,0.7928047142029376
4160,indiaan,indianen,Q3323096,"['buitenpost', 'presidio', 'fort', 'militair', 'amerika', 'bescherming', 'gewelddadig', 'eeuw', 'gebouwd', 'indiaan', 'type', 'tussen', 'vijandig', 'kolonist', 'oprichten', 'spanjaard', 'worden', 'piraat', 'noord']",0.7879062910685749,0.7118201840136348,0.7828862518704198
4154,indiaan,indianen,Q1261048,"['waraos', 'groep', 'warau', 'etnisch', 'volk', 'warao', 'indiaan']",0.7779740621374748,0.782298345377047,0.7775883671438005
4144,indiaan,indianen,Q100341399,"['verhalen', 'tentoonstelling', 'tijdelijk', 'indiaan']",0.7520942129037368,0.7016990780761593,0.7602618622071211
4173,indiaan,indianen,Q6034885,"['groep', 'inheems', 'etnisch', 'suriname', 'surinaams', 'surinamer', 'indiaan']",0.7516422825694182,0.7628342288188892,0.7476661255144967
4176,indiaan,indianen,Q6979964,"['benoemen', 'controverse', 'indiaan']",0.7468516312783169,0.7370600665738997,0.7604240680832182
4168,indiaan,indianen,Q47534052,"['coornhert', 'volkertsz', 'troep', 'prent', 'brengen', 'keizerlijk', 'dirck', 'beschaving', 'indiaan']",0.7458289921063651,0.7478574212715067,0.7556292180405894
18135,indisch,indisch,Q188161,"['indië', 'historisch', 'overzee', 'hindia', 'indonesië', 'oost', 'belanda', 'nederlandsch', 'azië', 'kolonie', 'indisch', 'nederland', 'zuidoost', 'nederlanden', 'nederlands', 'indie', 'land', 'voormalig']",0.9684462162870594,0.7775940416298825,0.9408819890616196
17706,indisch,indische,Q652560,"['indische', 'historisch', 'federatie', 'west', 'land']",0.8988731658589258,0.7887523555877711,0.8951022722971697
17898,indisch,indische,Q826616,"['indische', 'oostindische', 'oost', 'koloniaal', 'deens', 'onderneming', 'compagnie']",0.8683901906740435,0.7775702165024418,0.8667871161952989
17804,indisch,indische,Q53034861,"['indische', 'wetten', 'nederlandsche', 'emancipatiewet', 'kolonie', 'wetpakket', 'opheffing', 'afschaffing', 'west', 'nederlands', 'slavernij']",0.8673381611893943,0.7923730367302336,0.8755529147475667
18141,indisch,indisch,Q215643,"['historisch', 'koninkrijk', 'griek', 'indisch', 'indo', 'rijk', 'grieks', 'land']",0.8607135237329369,0.8138335912165573,0.8694140865082153
17839,indisch,indische,Q100341198,"['indische', 'nederlandsche', 'tijdelijk', 'tentoonstelling', 'west']",0.8586693411403771,0.7704656790009595,0.8590493112044641
17652,indisch,indische,Q109712735,"['derde', 'indische', 'nederlands', 'nederlandsch', 'expeditie', 'nieuw', 'indisch', 'guinea', 'amerikaans', 'archbold', 'amerikaansche']",0.8555116374308457,0.7171666545068299,0.8304588546300847
17724,indisch,indische,Q1270312,"['indische', 'afrika', 'koloniaal', 'guineese', 'west', 'deens', 'onderneming', 'compagnie', 'handelscompagnie']",0.8518699405827876,0.7409548761453355,0.8410143375932592
17766,indisch,indische,Q100341062,"['indische', 'filmvoorstelling', 'indonesië', 'tentoonstelling', 'jeugd', 'suriname', 'rondreizen', 'antillen', 'tisna', 'nederlands']",0.8517995585364593,0.8057807369112976,0.8614168483965118
17700,indisch,indische,Q605901,"['indische', 'oost', 'bedrijf', 'zweeds', 'koloniaal', 'zweden', 'onderneming', 'compagnie', 'handelscompagnie']",0.8472612460355594,0.7454469241874209,0.8412254328057688
29461,indo,indo's,Q2116909,"['indische', 'groep', 'nederlander', 'etnisch', 'gemeenschap', 'afkomst', 'indo', 'europeaan', 'nederlands']",0.9035506960263732,0.7987937560846398,0.8979999548544487
29496,indo,indo,Q475027,"['voorouder', 'indogermanen', 'groep', 'etnisch', 'moderne', 'germaan', 'indo', 'europeaan', 'volk', 'europees']",0.8833204147501313,0.8319147931156805,0.8917773616895263
29516,indo,indo,Q8752,"['euskara', 'bevolking', 'baskisch', 'europees', 'indo', 'frankrijk', 'spanje', 'huidig', 'afspreken', 'talen', 'deel', 'isolaat']",0.8759831141867371,0.7276707953864671,0.8676544893500905
29493,indo,indo,Q40477,"['onderscheiden', 'oost', 'spreken', 'europa', 'onderverdeling', 'zuid', 'slaaf', 'slavisch', 'indo', 'west', 'taalfamilie', 'talen', 'volk', 'europees', 'hand']",0.8739894755463029,0.7217717348678072,0.871081576775607
29554,indo,indo,Q60741209,"['zeeland', 'indians', 'groep', 'māori', 'nieuw', 'gemengd', 'etnisch', 'afkomst', 'maori', 'indo', 'mens', 'indiaas']",0.8670758948237149,0.7754596448879315,0.8677969412313117
29485,indo,indo,Q240123,"['historisch', 'groep', 'etnisch', 'indo', 'land', 'scythen']",0.8408742604542117,0.7250286927796509,0.8429802937207347
29536,indo,indo,Q269145,"['indisch', 'arisch', 'theorie', 'indo', 'menselijk', 'volk', 'migratie', 'subcontinent']",0.8391635186006233,0.7761071129620524,0.8547268646398745
29481,indo,indo,Q215643,"['historisch', 'koninkrijk', 'griek', 'indisch', 'indo', 'rijk', 'grieks', 'land']",0.8220362564757578,0.7833592681814324,0.8377883479832016
29556,indo,indo,Q61896194,"['molemans', 'boeken', 'griselda', 'werk', 'onvoorwaardelijk', 'gemeenschap', 'vergeten', 'trouwen', 'afrikaanse', 'indo', 'vlag', 'krijger', 'nederlands', 'literair']",0.8154783287644106,0.7523328959460879,0.8270519591583388
29470,indo,indo,Q1610219,"['heersen', 'koningin', 'soter', 'eucratiden', 'hindoekoesj', 'paropamisade', 'gebieden', 'hoofdstad', 'kabul', 'afghanistan', 'hermaeus', 'alexandria', 'kaukasus', 'indo', 'dynastie', 'grieks', 'huidig', 'westelijk']",0.8096299763146121,0.7552940511566056,0.826952872041758
42244,inheems,inheemse,Q103817,"['bevolking', 'groep', 'primitief', 'inheems', 'bewoner', 'etnisch', 'natives', 'inheemsen', 'oorspronkelijk', 'cultuur', 'bevolkingsgroep', 'volk', 'minderheid']",0.9789667839707672,0.725739162090549,0.944507398482346
42265,inheems,inheemse,Q1363781,"['bevolking', 'groep', 'inheems', 'etnisch', 'volk', 'brazilië']",0.9420687794444528,0.6538904071329332,0.8949062129709177
42283,inheems,inheemse,Q216839,"['taiwanese', 'bevolking', 'taiwan', 'groep', 'inheems', 'etnisch', 'mens', 'aboriginal', 'isoleren', 'volk']",0.9219028390923366,0.7098034716985021,0.9018520231793372
42269,inheems,inheemse,Q15571255,"['bevolking', 'groep', 'inheems', 'amerika', 'etnisch', 'oorspronkelijk', 'noord', 'bevolkingsgroep', 'indiaan']",0.9071447978303672,0.6787860775859643,0.8709261583119317
42268,inheems,inheemse,Q1493806,"['bevolking', 'groep', 'inheems', 'etnisch', 'australië']",0.9020395865622759,0.6706636341691359,0.8683273293081568
42274,inheems,inheemse,Q1755300,"['bevolking', 'inheems', 'omvolking', 'vervanging', 'immigrante', 'cultuur', 'westers']",0.8942468273129048,0.6925966613081855,0.8705843257335919
42297,inheems,inheemse,Q36747,"['bevolking', 'groep', 'inheems', 'bewoner', 'etnisch', 'roodhuid', 'amerika', 'indiaans', 'amerikaans', 'mens', 'indianenstam', 'oorspronkelijk', 'bevolkingsgroep', 'amerikaan', 'indiaan']",0.8883257465308525,0.7021429336174487,0.8677134997848185
42270,inheems,inheemse,Q16908608,"['autochtoon', 'bevolking', 'inheems']",0.8877053429922408,0.6897281650639279,0.8593026896106186
42315,inheems,inheemse,Q804127,"['riau', 'indonesië', 'groep', 'afkomstig', 'inheems', 'provincie', 'bajau', 'mens', 'eiland', 'anambas', 'regentschap']",0.8816296278971134,0.7206407379999609,0.8716252598337456
42299,inheems,inheemse,Q3987120,"['arctisch', 'cultureel', 'inheems', 'regio', 'volk']",0.8702241330353927,0.6737770731428685,0.8467704102164421
16893,inlander,inlander,Q1945590,"['bevolking', 'groep', 'indonesiër', 'inheems', 'etnisch', 'inlander', 'nederlands', 'indie']",0.8792363518114353,0.7582058298203175,0.8402198614840691
16891,inlander,inlanders,Q112845940,"['gevecht', 'militair', 'schilderij', 'anoniem', 'schilderen', 'inlander', 'tussen', 'nederlands']",0.7045154564025716,0.745870303691898,0.7594137491973306
16890,inlander,inlanders,Q100341039,"['den', 'tijdelijk', 'tentoonstelling', 'indischen', 'inlander', 'archipel', 'beeldgroepen']",0.5076729520843536,0.5156541328761091,0.5282442459045084
16892,inlander,inlander,Q104250539,"['henry', 'inlander', 'schilderij']",0.4695184877800178,0.4823001364120398,0.488540824149918
16895,inlander,inlander,Q20434128,"['henry', 'inlander', 'schilderij']",0.4695184877800178,0.4823001364120398,0.488540824149918
16896,inlander,inlander,Q23698534,"['henry', 'inlander', 'schilderij']",0.4695184877800178,0.4823001364120398,0.488540824149918
16897,inlander,inlander,Q23698830,"['henry', 'inlander', 'schilderij']",0.4695184877800178,0.4823001364120398,0.488540824149918
16898,inlander,inlander,Q27971432,"['henry', 'inlander', 'schilderij']",0.4695184877800178,0.4823001364120398,0.488540824149918
16899,inlander,inlander,Q28549245,"['henry', 'inlander', 'schilderij']",0.4695184877800178,0.4823001364120398,0.488540824149918
16900,inlander,inlander,Q28563799,"['henry', 'inlander', 'schilderij']",0.4695184877800178,0.4823001364120398,0.488540824149918
4113,inuk,inuit,Q189975,"['inuït', 'naam', 'canada', 'groep', 'zichzelf', 'eskimo', 'waarmee', 'groenland', 'etnisch', 'inuk', 'aanduiden', 'inuit', 'volk']",0.8939345937162758,0.8423320205892753,0.926594015928184
4108,inuk,inuit,Q1128374,"['politiek', 'inuitgemeenschap', 'groenland', 'inuit', 'ataqatigiit', 'partij']",0.6068921865233011,0.6406885557433948,0.6836150214153444
4128,inuk,inuk,Q47465549,"['familienaam', 'inuk', 'achternaam']",0.6035305976217522,0.4393680604408145,0.5513050887430891
4118,inuk,inuit,Q4532729,"['wetenschap', 'eskimo', 'eskimonologie', 'inuit', 'inuitologie', 'cultuur', 'talen', 'literatuur']",0.5824539846132976,0.6524698447456244,0.6774500065931697
4105,inuk,inuit,Q100341703,"['kunst', 'tijdelijk', 'tentoonstelling', 'canadese', 'inuit']",0.5448283447376869,0.5948117901048632,0.6208232772491645
4107,inuk,inuit,Q1091412,"['organisatie', 'canada', 'tapiriit', 'inuit', 'kanatami']",0.5314396644163765,0.5297483054170821,0.530059862581996
4115,inuk,inuit,Q22444905,"['eiland', 'canada', 'islet', 'inuit']",0.5137834363114108,0.5922979557785272,0.5637944392197369
4123,inuk,inuit,Q888553,"['kalaallit', 'groep', 'etnisch', 'inuit', 'groenlands']",0.5117379993592664,0.583197062267993,0.6097805370879894
4122,inuk,inuit,Q887850,"['groenlands', 'etnisch', 'groep', 'inuit']",0.5117379722681693,0.5831970183775914,0.6097805163359863
4120,inuk,inuit,Q56491972,"['gender', 'relations', 'proefschrift', 'colonial', 'greenland', 'posten', 'inuit']",0.4872408293874844,0.5006356586132478,0.5282317976539735
